movie_id,keywords
31938,"[{'id': 131, 'name': 'italy'}, {'id': 15248, 'name': 'commando'}, {'id': 193534, 'name': 'canadian army'}]"
12501,"[{'id': 128, 'name': 'love triangle'}, {'id': 494, 'name': 'father son relationship'}, {'id': 2752, 'name': 'ranch'}, {'id': 5572, 'name': 'fistfight'}, {'id': 6917, 'name': 'epic'}, {'id': 12371, 'name': 'gunfight'}, {'id': 14574, 'name': 'rancher'}, {'id': 15225, 'name': 'cattle'}, {'id': 15300, 'name': 'father daughter relationship'}, {'id': 155291, 'name': 'cowboy'}, {'id': 187259, 'name': 'sea captain'}, {'id': 188294, 'name': 'damsel in distress'}]"
22650,"[{'id': 585, 'name': 'casino'}, {'id': 9727, 'name': 'thief'}]"
31618,"[{'id': 529, 'name': 'ku klux klan'}, {'id': 1812, 'name': 'fbi'}, {'id': 4129, 'name': 'widow'}, {'id': 9826, 'name': 'murder'}, {'id': 12425, 'name': 'racism'}, {'id': 13015, 'name': 'terrorism'}, {'id': 14819, 'name': 'violence'}, {'id': 154846, 'name': 'farmer'}, {'id': 158279, 'name': 'hunt'}, {'id': 184659, 'name': 'radio show host'}, {'id': 224540, 'name': 'white supremacist'}]"
42232,"[{'id': 6382, 'name': 'folk music'}, {'id': 14641, 'name': 'based on memoir or autobiography'}, {'id': 164391, 'name': 'dust bowl'}, {'id': 164400, 'name': 'labor union'}, {'id': 164401, 'name': 'hoedown'}]"
15873,"[{'id': 1956, 'name': 'world war ii'}, {'id': 3450, 'name': 'bridge'}, {'id': 13065, 'name': 'soldier'}, {'id': 14601, 'name': 'explosion'}]"
26928,"[{'id': 3202, 'name': 'con man'}, {'id': 18072, 'name': 'preacher'}, {'id': 208412, 'name': 'wagon master'}]"
68427,"[{'id': 570, 'name': 'rape'}, {'id': 2041, 'name': 'island'}, {'id': 2795, 'name': 'mystic'}, {'id': 2831, 'name': 'slavery'}, {'id': 187056, 'name': 'woman director'}]"
25392,"[{'id': 305, 'name': 'moon'}, {'id': 818, 'name': 'based on novel'}, {'id': 1612, 'name': 'spacecraft'}, {'id': 2106, 'name': 'cold war'}, {'id': 7422, 'name': 'moon landing'}, {'id': 9882, 'name': 'space'}, {'id': 12405, 'name': 'outer space'}, {'id': 14760, 'name': 'scientist'}, {'id': 34046, 'name': 'rocket ship'}, {'id': 157191, 'name': 'woody woodpecker'}, {'id': 162630, 'name': 'zero gravity'}]"
67455,[]
22178,"[{'id': 441, 'name': 'assassination'}, {'id': 836, 'name': 'resistance'}, {'id': 1562, 'name': 'hostage'}, {'id': 2652, 'name': 'nazis'}, {'id': 3539, 'name': 'czechoslovakia'}, {'id': 15272, 'name': 'gestapo'}, {'id': 189422, 'name': 'nazi occupation'}]"
48213,"[{'id': 4446, 'name': 'hitler youth'}, {'id': 11064, 'name': 'nazi germany'}, {'id': 161757, 'name': 'fable'}]"
35412,"[{'id': 339, 'name': 'submarine'}, {'id': 4565, 'name': 'dystopia'}, {'id': 5657, 'name': 'australia'}, {'id': 18139, 'name': 'nuclear war'}]"
43463,"[{'id': 3607, 'name': 'hold-up robbery'}, {'id': 11034, 'name': 'b movie'}, {'id': 195402, 'name': 'film noir'}]"
59939,"[{'id': 4048, 'name': 'musician'}, {'id': 187056, 'name': 'woman director'}]"
159727,[]
244151,[]
8333,"[{'id': 1228, 'name': '1970s'}, {'id': 1930, 'name': 'kidnapping'}, {'id': 3051, 'name': 'hostage drama'}, {'id': 5362, 'name': 'liberation of hostage'}, {'id': 7188, 'name': 'hostage-taking'}, {'id': 9937, 'name': 'suspense'}, {'id': 14512, 'name': 'new york city'}, {'id': 15090, 'name': 'police officer'}, {'id': 155735, 'name': 'new york subway'}]"
19259,"[{'id': 395, 'name': 'gambling'}, {'id': 591, 'name': 'cia'}, {'id': 1293, 'name': 'asia'}, {'id': 2106, 'name': 'cold war'}, {'id': 2107, 'name': 'coca-cola'}, {'id': 2109, 'name': 'communist'}, {'id': 2487, 'name': 'naivety'}, {'id': 3434, 'name': 'thailand'}, {'id': 3450, 'name': 'bridge'}, {'id': 3977, 'name': 'product placement'}, {'id': 5331, 'name': 'village'}, {'id': 7208, 'name': 'spoiled child'}, {'id': 9268, 'name': 'yale university'}, {'id': 10329, 'name': 'wealth'}, {'id': 10910, 'name': 'wealthy'}, {'id': 11061, 'name': 'debt'}, {'id': 12400, 'name': 'brainwashing'}, {'id': 173644, 'name': 'communism'}]"
820,"[{'id': 441, 'name': 'assassination'}, {'id': 591, 'name': 'cia'}, {'id': 1013, 'name': 'homophobia'}, {'id': 2411, 'name': 'new orleans'}, {'id': 2957, 'name': 'vietnam war'}, {'id': 4170, 'name': 'john f. kennedy'}, {'id': 5340, 'name': 'investigation'}, {'id': 6086, 'name': 'government'}, {'id': 6165, 'name': 'historical figure'}, {'id': 8570, 'name': 'president'}, {'id': 10410, 'name': 'conspiracy'}, {'id': 34079, 'name': 'death'}, {'id': 170548, 'name': 'kennedy assassination'}]"
11718,"[{'id': 4908, 'name': 'leave'}, {'id': 5090, 'name': 'fool'}, {'id': 9381, 'name': 'nymphomanin'}, {'id': 10941, 'name': 'disappearance'}, {'id': 18118, 'name': 'disguise'}, {'id': 155790, 'name': 'private detective'}]"
8989,"[{'id': 1866, 'name': 'bad smell'}, {'id': 2597, 'name': 'bigfoot'}, {'id': 4459, 'name': 'vegetarian'}, {'id': 6746, 'name': 'hamburger'}, {'id': 9721, 'name': 'hunting trip'}, {'id': 9902, 'name': 'wildlife'}, {'id': 11220, 'name': 'cryptozoology'}, {'id': 18035, 'name': 'family'}, {'id': 33694, 'name': 'family holiday'}, {'id': 170014, 'name': 'footprint'}, {'id': 179368, 'name': 'french canadian'}, {'id': 210214, 'name': 'sasquatch'}]"
32031,"[{'id': 222529, 'name': 'rescue operation'}]"
58048,[]
26827,"[{'id': 242, 'name': 'new york'}, {'id': 769, 'name': 'falsely accused'}, {'id': 9808, 'name': 'cult comedy'}]"
11157,"[{'id': 2751, 'name': 'career woman'}, {'id': 4481, 'name': 'deceived wife'}, {'id': 9748, 'name': 'revenge'}, {'id': 10818, 'name': 'author'}, {'id': 15160, 'name': 'divorce'}, {'id': 155294, 'name': 'family conflict'}, {'id': 187056, 'name': 'woman director'}]"
28370,[]
918,"[{'id': 380, 'name': 'brother brother relationship'}, {'id': 387, 'name': 'california'}, {'id': 554, 'name': 'manager'}, {'id': 934, 'name': 'judge'}, {'id': 996, 'name': 'expensive restaurant'}, {'id': 1338, 'name': 'bachelor'}, {'id': 1605, 'name': 'new love'}, {'id': 1873, 'name': 'yuppie'}, {'id': 4480, 'name': 'business man'}, {'id': 4513, 'name': 'blind date'}, {'id': 10909, 'name': 'lawyer'}, {'id': 33457, 'name': 'alcoholic'}, {'id': 160497, 'name': 'wrongful arrest'}]"
61178,"[{'id': 1556, 'name': 'texas'}, {'id': 9826, 'name': 'murder'}, {'id': 10562, 'name': 'on the run'}]"
11176,"[{'id': 2479, 'name': 'chicken'}, {'id': 4344, 'name': 'musical'}, {'id': 4456, 'name': 'frog'}, {'id': 6300, 'name': 'puppet'}, {'id': 10232, 'name': 'fame'}, {'id': 12396, 'name': 'hollywood'}, {'id': 154986, 'name': 'gonzo'}, {'id': 155351, 'name': 'muppet'}, {'id': 155352, 'name': 'kermit'}, {'id': 155353, 'name': 'fozzie bear'}, {'id': 155354, 'name': 'kermit the frog'}, {'id': 155355, 'name': 'floyd'}, {'id': 155356, 'name': 'dr teeth'}, {'id': 155358, 'name': 'miss piggy'}, {'id': 155361, 'name': 'studebaker'}, {'id': 162262, 'name': 'movie star'}, {'id': 179430, 'name': 'aftercreditsstinger'}]"
14900,"[{'id': 12998, 'name': 'the muppets'}, {'id': 155354, 'name': 'kermit the frog'}, {'id': 210376, 'name': 'marretas'}]"
11899,"[{'id': 242, 'name': 'new york'}, {'id': 3658, 'name': 'career'}, {'id': 4344, 'name': 'musical'}, {'id': 4456, 'name': 'frog'}, {'id': 4931, 'name': 'pig'}, {'id': 6027, 'name': 'music'}, {'id': 6300, 'name': 'puppet'}, {'id': 11691, 'name': 'puppetry'}, {'id': 12998, 'name': 'the muppets'}]"
36536,"[{'id': 334, 'name': 'flying'}, {'id': 708, 'name': 'runaway'}, {'id': 822, 'name': 'airport'}, {'id': 828, 'name': 'waitress'}, {'id': 1245, 'name': 'illinois'}, {'id': 1420, 'name': 'gas station'}, {'id': 1946, 'name': 'restaurant'}, {'id': 1969, 'name': 'map'}, {'id': 2393, 'name': 'adoption'}, {'id': 2438, 'name': 'social worker'}, {'id': 2479, 'name': 'chicken'}, {'id': 2849, 'name': 'key'}, {'id': 3151, 'name': 'scarecrow'}, {'id': 3344, 'name': 'letter'}, {'id': 3412, 'name': 'star'}, {'id': 3473, 'name': 'carnival'}, {'id': 3800, 'name': 'airplane'}, {'id': 3875, 'name': 'barn'}, {'id': 4392, 'name': 'cage'}, {'id': 4702, 'name': 'suitcase'}, {'id': 4932, 'name': 'farm'}, {'id': 5202, 'name': 'boy'}, {'id': 6054, 'name': 'friendship'}, {'id': 6149, 'name': 'police'}, {'id': 6298, 'name': 'postcard'}, {'id': 7038, 'name': 'giant bird'}, {'id': 7312, 'name': 'road trip'}, {'id': 8181, 'name': 'swimming pool'}, {'id': 9109, 'name': 'nest'}, {'id': 9276, 'name': 'truck'}, {'id': 9736, 'name': 'little boy'}, {'id': 10103, 'name': 'children'}, {'id': 10235, 'name': 'family relationships'}, {'id': 10738, 'name': 'diner'}, {'id': 10988, 'name': 'based on tv series'}, {'id': 11112, 'name': 'search'}, {'id': 11176, 'name': 'haystack'}, {'id': 11441, 'name': 'lifting person in air'}, {'id': 12392, 'name': 'best friend'}, {'id': 12544, 'name': 'crying'}, {'id': 12663, 'name': 'little girl'}, {'id': 12990, 'name': 'singing'}, {'id': 12998, 'name': 'the muppets'}, {'id': 14659, 'name': 'girl'}, {'id': 14668, 'name': 'reading aloud'}, {'id': 15090, 'name': 'police officer'}, {'id': 15275, 'name': 'parade'}, {'id': 15483, 'name': 'car chase'}, {'id': 17984, 'name': 'foster family'}, {'id': 33467, 'name': 'new home'}, {'id': 33885, 'name': 'car'}, {'id': 68643, 'name': 'food fight'}, {'id': 155497, 'name': 'truck driver'}, {'id': 155574, 'name': 'sesame street'}, {'id': 156802, 'name': 'cornfield'}, {'id': 157384, 'name': 'news reporter'}, {'id': 158071, 'name': 'binoculars'}, {'id': 158162, 'name': 'teddy bear'}, {'id': 162463, 'name': 'volkswagen beetle'}, {'id': 164745, 'name': 'journey shown on map'}, {'id': 165142, 'name': 'ferris wheel'}, {'id': 169062, 'name': 'garbage can'}, {'id': 169886, 'name': 'campfire story'}, {'id': 177331, 'name': 'net'}, {'id': 183965, 'name': 'turkey the bird'}, {'id': 185957, 'name': 'flying upside down'}, {'id': 188953, 'name': 'sign language'}, {'id': 191509, 'name': 'news'}, {'id': 192098, 'name': 'roller skating'}, {'id': 192839, 'name': 'excercise'}, {'id': 193521, 'name': 'part animation'}, {'id': 196578, 'name': 'jalopy'}, {'id': 196579, 'name': 'dodo bird'}, {'id': 196581, 'name': 'lost child'}, {'id': 196583, 'name': 'birdhouse'}, {'id': 196584, 'name': 'water pump'}, {'id': 196586, 'name': 'reference to snow white'}, {'id': 196587, 'name': 'riding lawn mower'}, {'id': 196589, 'name': 'upside down'}, {'id': 208349, 'name': 'child'}, {'id': 222097, 'name': 'fruit'}]"
18890,"[{'id': 10506, 'name': 'prehistoric'}, {'id': 12616, 'name': 'dinosaur'}, {'id': 166958, 'name': 'prehistoric creature'}, {'id': 178645, 'name': 'prehistoric adventure'}, {'id': 183414, 'name': 'prehistoric times'}]"
19736,[]
123047,[]
24575,[]
16535,"[{'id': 4388, 'name': 'titanic'}]"
10971,"[{'id': 1913, 'name': 'atlantic ocean'}, {'id': 2984, 'name': 'iceberg'}, {'id': 3799, 'name': 'ship'}, {'id': 4388, 'name': 'titanic'}]"
23928,"[{'id': 1316, 'name': 'captain'}, {'id': 6731, 'name': 'british'}, {'id': 14643, 'name': 'battle'}, {'id': 33384, 'name': 'napoleonic wars'}, {'id': 182677, 'name': 'sea battle'}]"
31336,[]
462,"[{'id': 5565, 'name': 'biography'}, {'id': 9672, 'name': 'based on true story'}, {'id': 14768, 'name': 'single mother'}, {'id': 163212, 'name': 'water pollution'}, {'id': 196407, 'name': 'environmental law'}]"
9532,"[{'id': 4133, 'name': 'omen'}, {'id': 10812, 'name': 'airplane accident'}, {'id': 13092, 'name': 'corpse'}, {'id': 34079, 'name': 'death'}, {'id': 199686, 'name': 'near-death experience'}]"
117259,[]
78231,[]
2383,"[{'id': 1329, 'name': 'canada'}, {'id': 2805, 'name': 'rocky mountains'}, {'id': 3593, 'name': 'wilderness'}, {'id': 6202, 'name': 'spring'}, {'id': 6533, 'name': 'kodiak bear'}, {'id': 6534, 'name': 'brown bear'}, {'id': 6535, 'name': 'puma'}, {'id': 6536, 'name': 'trapper'}, {'id': 13088, 'name': 'summer'}, {'id': 14652, 'name': 'falling from height'}]"
25503,"[{'id': 918, 'name': 'newspaper'}, {'id': 1415, 'name': 'small town'}, {'id': 1420, 'name': 'gas station'}, {'id': 10260, 'name': 'mechanic'}, {'id': 155436, 'name': 'classic noir'}, {'id': 191522, 'name': 'tire iron'}, {'id': 195402, 'name': 'film noir'}]"
53879,"[{'id': 4355, 'name': 'chinese civil war'}, {'id': 9840, 'name': 'romance'}, {'id': 10194, 'name': 'interracial romance'}, {'id': 12354, 'name': 'hong kong'}, {'id': 12425, 'name': 'racism'}, {'id': 13005, 'name': 'doctor'}, {'id': 173823, 'name': 'cross cultural relationship'}, {'id': 188014, 'name': 'mixed race child'}]"
1396,"[{'id': 197170, 'name': 'memoirs'}]"
11570,"[{'id': 514, 'name': 'spain'}, {'id': 4556, 'name': 'protection'}, {'id': 12988, 'name': 'pirate'}]"
1541,"[{'id': 279, 'name': 'usa'}, {'id': 531, 'name': 'southern usa'}, {'id': 828, 'name': 'waitress'}, {'id': 2801, 'name': 'self-defense'}, {'id': 3306, 'name': 'highway'}, {'id': 5521, 'name': 'arkansas'}, {'id': 5522, 'name': 'grand canyon'}, {'id': 155803, 'name': 'drive over cliff'}]"
150043,[]
17443,"[{'id': 9937, 'name': 'suspense'}, {'id': 10909, 'name': 'lawyer'}, {'id': 33519, 'name': 'courtroom'}, {'id': 34094, 'name': 'extramarital affair'}]"
8469,"[{'id': 572, 'name': 'sex'}, {'id': 2483, 'name': 'nudity'}, {'id': 3616, 'name': 'college'}, {'id': 157632, 'name': 'fraternity'}, {'id': 158507, 'name': 'gross out comedy'}, {'id': 160450, 'name': 'dean'}, {'id': 171400, 'name': 'fraternity house'}, {'id': 208983, 'name': 'probation'}, {'id': 208992, 'name': '1960s'}, {'id': 209506, 'name': 'college freshman'}, {'id': 236316, 'name': 'anarchic comedy'}]"
27995,"[{'id': 10183, 'name': 'independent film'}, {'id': 10768, 'name': 'lesbian'}]"
36739,"[{'id': 4344, 'name': 'musical'}]"
925,"[{'id': 577, 'name': 'black people'}, {'id': 700, 'name': 'italo-american'}, {'id': 796, 'name': 'police brutality'}, {'id': 1381, 'name': 'sun glasses'}, {'id': 1463, 'name': 'culture clash'}, {'id': 3261, 'name': 'street war'}, {'id': 3772, 'name': 'heat'}, {'id': 3910, 'name': 'restaurant critic'}, {'id': 4305, 'name': 'radio transmission'}, {'id': 4470, 'name': 'punk'}, {'id': 4630, 'name': 'chaos'}, {'id': 4668, 'name': 'police operation'}, {'id': 4733, 'name': 'pizzeria'}, {'id': 4735, 'name': 'pizza'}, {'id': 10594, 'name': 'money'}, {'id': 12425, 'name': 'racism'}, {'id': 207009, 'name': 'hip hop culture'}]"
41823,"[{'id': 4344, 'name': 'musical'}]"
1713,"[{'id': 242, 'name': 'new york'}, {'id': 2301, 'name': 'architect'}, {'id': 3691, 'name': 'forbidden love'}, {'id': 5736, 'name': 'coloured'}, {'id': 160910, 'name': 'xenophobia'}]"
26170,"[{'id': 10685, 'name': 'escape'}, {'id': 11860, 'name': 'fish out of water'}, {'id': 162632, 'name': 'chrysler building'}]"
30547,"[{'id': 2792, 'name': 'boxer'}, {'id': 4487, 'name': 'boxing match'}, {'id': 5153, 'name': 'son'}, {'id': 5905, 'name': 'father'}, {'id': 6075, 'name': 'sport'}]"
54825,"[{'id': 10336, 'name': 'animation'}]"
13939,"[{'id': 242, 'name': 'new york'}, {'id': 444, 'name': 'taxi'}, {'id': 1721, 'name': 'fight'}, {'id': 2301, 'name': 'architect'}, {'id': 6149, 'name': 'police'}, {'id': 7002, 'name': 'vigilante'}]"
14373,"[{'id': 570, 'name': 'rape'}, {'id': 703, 'name': 'detective'}, {'id': 2149, 'name': 'drug traffic'}, {'id': 7002, 'name': 'vigilante'}, {'id': 9748, 'name': 'revenge'}, {'id': 12670, 'name': 'los angeles'}, {'id': 18420, 'name': 'surveillance'}]"
24873,"[{'id': 2732, 'name': 'rocket launcher'}, {'id': 4470, 'name': 'punk'}, {'id': 7002, 'name': 'vigilante'}, {'id': 9748, 'name': 'revenge'}]"
26263,[]
34746,"[{'id': 293, 'name': 'female nudity'}, {'id': 2483, 'name': 'nudity'}, {'id': 7002, 'name': 'vigilante'}, {'id': 7024, 'name': 'fashion designer'}, {'id': 9663, 'name': 'sequel'}, {'id': 9826, 'name': 'murder'}, {'id': 10183, 'name': 'independent film'}, {'id': 14512, 'name': 'new york city'}, {'id': 14818, 'name': 'model'}, {'id': 14819, 'name': 'violence'}, {'id': 167198, 'name': 'fashion show'}, {'id': 178364, 'name': 'child custody'}, {'id': 206850, 'name': 'canuxploitation'}, {'id': 226001, 'name': 'witness relocation'}]"
996,"[{'id': 236, 'name': 'suicide'}, {'id': 3973, 'name': 'insurance salesman'}, {'id': 4617, 'name': 'insurance fraud'}, {'id': 4618, 'name': 'step daughter'}, {'id': 4619, 'name': 'train accident'}, {'id': 6038, 'name': 'marriage'}, {'id': 9016, 'name': 'femme fatale'}, {'id': 9826, 'name': 'murder'}, {'id': 33456, 'name': 'double cross'}, {'id': 155436, 'name': 'classic noir'}, {'id': 195402, 'name': 'film noir'}]"
9079,"[{'id': 314, 'name': 'life and death'}, {'id': 428, 'name': 'nurse'}, {'id': 1605, 'name': 'new love'}, {'id': 2470, 'name': 'education'}, {'id': 9840, 'name': 'romance'}, {'id': 10163, 'name': 'cancer'}, {'id': 10329, 'name': 'wealth'}, {'id': 13072, 'name': 'falling in love'}, {'id': 33626, 'name': 'millionaire'}]"
1496,[]
1498,"[{'id': 390, 'name': 'skateboarding'}, {'id': 779, 'name': 'martial arts'}, {'id': 1852, 'name': 'mutant'}, {'id': 3330, 'name': 'pizza delivery'}, {'id': 10278, 'name': 'ninja'}, {'id': 14512, 'name': 'new york city'}]"
1497,"[{'id': 853, 'name': 'crime fighter'}, {'id': 1721, 'name': 'fight'}, {'id': 1852, 'name': 'mutant'}, {'id': 6362, 'name': 'turtle'}, {'id': 10278, 'name': 'ninja'}, {'id': 12193, 'name': 'reporter'}, {'id': 14512, 'name': 'new york city'}]"
1499,"[{'id': 233, 'name': 'japan'}, {'id': 4379, 'name': 'time travel'}, {'id': 10278, 'name': 'ninja'}]"
1880,"[{'id': 1008, 'name': 'guerrilla'}, {'id': 1981, 'name': 'colorado'}, {'id': 4278, 'name': 'invasion'}, {'id': 7059, 'name': 'anti-communism'}, {'id': 40847, 'name': 'near future'}, {'id': 193008, 'name': 'red army'}]"
33762,"[{'id': 7984, 'name': 'bikini'}, {'id': 10726, 'name': 'gang'}, {'id': 18179, 'name': 'drug addict'}, {'id': 156117, 'name': 'illegal drugs'}, {'id': 232707, 'name': 'survival training'}]"
103960,"[{'id': 2139, 'name': 'russia'}, {'id': 163080, 'name': 'finland'}]"
11690,"[{'id': 779, 'name': 'martial arts'}, {'id': 5565, 'name': 'biography'}, {'id': 6075, 'name': 'sport'}, {'id': 9362, 'name': 'sensei'}, {'id': 9917, 'name': 'mixed martial arts'}, {'id': 12354, 'name': 'hong kong'}]"
29143,"[{'id': 1003, 'name': 'photographer'}, {'id': 6805, 'name': 'fashion photographer'}]"
35292,[]
36652,"[{'id': 478, 'name': 'china'}, {'id': 818, 'name': 'based on novel'}, {'id': 6917, 'name': 'epic'}, {'id': 154846, 'name': 'farmer'}]"
801,"[{'id': 578, 'name': 'rock and roll'}, {'id': 1224, 'name': 'radio station'}, {'id': 1327, 'name': 'war crimes'}, {'id': 1491, 'name': 'entertainer'}, {'id': 1653, 'name': 'explosive'}, {'id': 2045, 'name': 'cynic'}, {'id': 2135, 'name': 'radio'}, {'id': 2957, 'name': 'vietnam war'}, {'id': 2959, 'name': 'vietcong'}, {'id': 2998, 'name': 'gi'}, {'id': 3366, 'name': 'u.s. air force'}, {'id': 3737, 'name': 'dying and death'}, {'id': 3740, 'name': 'radio presenter'}, {'id': 3923, 'name': 'humor'}, {'id': 4119, 'name': 'saigon'}, {'id': 4125, 'name': 'provocation'}, {'id': 6145, 'name': 'right and justice'}]"
104301,[]
11520,"[{'id': 4193, 'name': 'retiree'}, {'id': 163180, 'name': 'old friends'}, {'id': 179430, 'name': 'aftercreditsstinger'}, {'id': 179431, 'name': 'duringcreditsstinger'}, {'id': 188608, 'name': 'ice fishing'}]"
1879,"[{'id': 582, 'name': 'san francisco'}, {'id': 1459, 'name': 'marriage proposal'}, {'id': 6072, 'name': 'ruling class'}, {'id': 6876, 'name': 'vacation'}, {'id': 10131, 'name': 'interracial relationship'}, {'id': 12532, 'name': 'african american'}, {'id': 12997, 'name': 'dinner'}, {'id': 13005, 'name': 'doctor'}, {'id': 15478, 'name': 'art gallery'}, {'id': 33476, 'name': 'widower'}, {'id': 165872, 'name': 'miscegenation'}, {'id': 188994, 'name': 'publisher'}]"
2085,"[{'id': 779, 'name': 'martial arts'}, {'id': 898, 'name': 'hip-hop'}, {'id': 6219, 'name': 'oakland'}, {'id': 14988, 'name': 'asian'}, {'id': 237849, 'name': 'asian man'}, {'id': 237850, 'name': 'asian lead'}]"
13539,"[{'id': 830, 'name': 'car race'}, {'id': 3551, 'name': 'private school'}, {'id': 10738, 'name': 'diner'}]"
16222,[]
109479,[]
17078,"[{'id': 439, 'name': 'paradise'}, {'id': 10103, 'name': 'children'}, {'id': 18009, 'name': 'iran'}]"
37722,"[{'id': 293, 'name': 'female nudity'}, {'id': 572, 'name': 'sex'}, {'id': 818, 'name': 'based on novel'}, {'id': 1228, 'name': '1970s'}, {'id': 2483, 'name': 'nudity'}, {'id': 6078, 'name': 'politics'}, {'id': 6083, 'name': 'politician'}, {'id': 6460, 'name': 'chile'}, {'id': 10093, 'name': 'priest'}, {'id': 10183, 'name': 'independent film'}, {'id': 14512, 'name': 'new york city'}, {'id': 15134, 'name': 'election'}, {'id': 34079, 'name': 'death'}, {'id': 181655, 'name': 'congressman'}, {'id': 208289, 'name': '1980s'}]"
75892,"[{'id': 514, 'name': 'spain'}, {'id': 596, 'name': 'adultery'}, {'id': 734, 'name': 'bullfight'}, {'id': 818, 'name': 'based on novel'}, {'id': 2483, 'name': 'nudity'}]"
33516,"[{'id': 1632, 'name': 'opium'}, {'id': 2132, 'name': 'literature'}, {'id': 6737, 'name': 'frankenstein'}, {'id': 10092, 'name': 'mystery'}, {'id': 14964, 'name': 'drug'}, {'id': 223106, 'name': 'lord byron'}]"
99008,"[{'id': 14559, 'name': 'hillbilly'}]"
9960,"[{'id': 1468, 'name': 'child murderer'}, {'id': 155746, 'name': 'deserted island'}, {'id': 170309, 'name': 'dead children'}, {'id': 170310, 'name': 'south sea island'}, {'id': 170313, 'name': 'all male cast'}, {'id': 170314, 'name': 'flogging'}, {'id': 170319, 'name': 'survival skills'}, {'id': 170322, 'name': 'degeneration'}, {'id': 170325, 'name': 'adolescent boy'}, {'id': 170330, 'name': 'swine'}, {'id': 170333, 'name': 'innocence lost'}, {'id': 170335, 'name': 'whipping'}, {'id': 170336, 'name': 'asthmatic'}, {'id': 170337, 'name': 'aeronautics'}, {'id': 170339, 'name': 'rite'}]"
3082,"[{'id': 1382, 'name': 'factory'}, {'id': 1546, 'name': 'ambulance'}, {'id': 3338, 'name': 'invention'}, {'id': 5386, 'name': 'tramp'}, {'id': 5571, 'name': 'great depression'}, {'id': 7025, 'name': 'industrial revolution'}, {'id': 9253, 'name': 'slapstick'}, {'id': 33618, 'name': 'machine'}, {'id': 33619, 'name': 'pardon'}, {'id': 33620, 'name': 'guilty'}]"
49338,[]
2102,"[{'id': 258, 'name': 'bomb'}, {'id': 310, 'name': 'artificial intelligence'}, {'id': 1670, 'name': 'sun'}, {'id': 1826, 'name': 'space marine'}, {'id': 14626, 'name': 'astronaut'}]"
52961,"[{'id': 663, 'name': 'fortune teller'}, {'id': 1421, 'name': 'birthday'}, {'id': 10093, 'name': 'priest'}]"
12187,"[{'id': 6155, 'name': 'afterlife'}]"
24748,"[{'id': 1019, 'name': 'rodeo'}, {'id': 7464, 'name': 'alcoholism'}, {'id': 12440, 'name': 'ranchers'}, {'id': 14574, 'name': 'rancher'}, {'id': 15158, 'name': 'rebellious youth'}, {'id': 168713, 'name': 'neo-western'}]"
990,"[{'id': 236, 'name': 'suicide'}, {'id': 395, 'name': 'gambling'}, {'id': 554, 'name': 'manager'}, {'id': 567, 'name': 'alcohol'}, {'id': 818, 'name': 'based on novel'}, {'id': 1010, 'name': 'bar'}, {'id': 1356, 'name': 'billard'}, {'id': 2348, 'name': 'hustler'}, {'id': 6075, 'name': 'sport'}, {'id': 8508, 'name': 'party'}, {'id': 10499, 'name': 'pool'}, {'id': 10594, 'name': 'money'}, {'id': 18249, 'name': 'game'}, {'id': 40879, 'name': 'drunk'}, {'id': 199050, 'name': 'player'}]"
1908,"[{'id': 6083, 'name': 'politician'}, {'id': 10508, 'name': 'teacher'}, {'id': 10909, 'name': 'lawyer'}, {'id': 11038, 'name': 'trial'}, {'id': 33519, 'name': 'courtroom'}, {'id': 34152, 'name': 'evolution'}, {'id': 156810, 'name': 'science'}, {'id': 165803, 'name': 'telephone call \xa0'}, {'id': 171497, 'name': 'rhetoric'}, {'id': 196497, 'name': 'scopes monkey trial'}, {'id': 207968, 'name': 'judiciary'}, {'id': 214780, 'name': 'courtroom drama'}]"
9764,"[{'id': 1969, 'name': 'map'}, {'id': 4271, 'name': 'hermit'}, {'id': 4759, 'name': 'exploration'}, {'id': 5396, 'name': 'sibiria'}, {'id': 5930, 'name': 'getting lost'}, {'id': 6054, 'name': 'friendship'}, {'id': 6536, 'name': 'trapper'}, {'id': 6728, 'name': 'stadt'}, {'id': 11709, 'name': 'russian soldier'}, {'id': 18330, 'name': 'nature'}, {'id': 174638, 'name': 'siberia'}]"
840,"[{'id': 1447, 'name': 'indiana'}, {'id': 1523, 'name': 'obsession'}, {'id': 1603, 'name': 'extraterrestrial technology'}, {'id': 2227, 'name': 'evacuation'}, {'id': 2583, 'name': 'blackout'}, {'id': 3243, 'name': 'flying saucer'}, {'id': 3268, 'name': 'secret base'}, {'id': 3760, 'name': 'light'}, {'id': 4212, 'name': 'contact'}, {'id': 4214, 'name': 'beguilement'}, {'id': 4217, 'name': 'exchange'}, {'id': 9738, 'name': 'ufo'}, {'id': 9951, 'name': 'alien'}, {'id': 10629, 'name': 'vision'}, {'id': 156091, 'name': 'missing person'}, {'id': 160754, 'name': 'mother ship'}, {'id': 187710, 'name': 'escapade'}, {'id': 206711, 'name': 'obsessive quest'}, {'id': 206811, 'name': 'life turned upside down'}]"
39890,"[{'id': 616, 'name': 'witch'}, {'id': 2871, 'name': 'burning of witches'}, {'id': 40929, 'name': 'witch burning'}, {'id': 40931, 'name': 'witchcraft'}]"
42237,[]
26689,"[{'id': 4820, 'name': 'leap in time'}, {'id': 9937, 'name': 'suspense'}, {'id': 10714, 'name': 'serial killer'}]"
