user_id,movie_id,rating
304,296,5.0
304,318,5.0
304,344,1.5
304,364,2.0
304,527,0.5
304,595,1.5
304,608,5.0
304,778,5.0
304,912,4.0
304,914,4.0
304,923,4.5
304,924,5.0
304,1089,5.0
304,1091,1.5
304,1282,3.0
304,1394,3.5
304,1499,0.5
304,1653,5.0
304,1873,3.0
304,1884,5.0
304,1885,5.0
304,1921,4.5
304,1968,3.5
304,2019,4.5
304,2064,4.0
304,2109,3.5
304,2294,3.5
304,2528,4.0
304,2926,4.5
304,3077,4.0
304,4993,2.5
304,7090,5.0
304,7300,3.5
305,112,3.0
305,153,3.0
305,164,3.0
305,296,3.0
305,306,4.0
305,307,4.0
305,318,3.0
305,380,2.0
305,480,2.0
305,541,4.0
305,590,3.0
305,608,2.0
305,711,1.0
305,1499,1.0
305,1580,3.0
305,1783,3.0
306,2,4.0
306,5,2.0
306,11,4.0
306,14,3.0
306,16,4.0
306,19,4.0
306,21,4.0
306,62,3.0
306,88,3.0
306,105,2.0
306,110,3.0
306,132,3.0
306,135,1.0
306,140,3.0
306,141,4.0
306,144,3.0
306,150,4.0
306,161,2.0
306,165,4.0
306,176,3.0
306,179,3.0
306,185,3.0
306,193,2.0
306,195,2.0
306,196,1.0
306,207,4.0
306,218,3.0
306,222,3.0
306,223,3.0
306,224,4.0
306,225,3.0
306,236,2.0
306,237,4.0
306,252,3.0
306,253,3.0
306,260,5.0
306,265,4.0
306,266,3.0
306,278,2.0
306,280,3.0
306,288,3.0
306,289,3.0
306,296,4.0
306,299,4.0
306,312,3.0
306,316,3.0
306,318,5.0
306,319,4.0
306,333,4.0
306,337,3.0
306,339,3.0
306,342,3.0
306,344,4.0
306,345,4.0
306,364,4.0
306,377,4.0
306,378,3.0
306,380,5.0
306,381,3.0
306,414,3.0
306,422,3.0
306,423,3.0
306,427,2.0
306,436,3.0
306,453,2.0
306,454,4.0
306,455,3.0
306,475,4.0
306,480,3.0
306,490,3.0
306,492,4.0
306,494,3.0
306,500,4.0
306,508,4.0
306,509,4.0
306,521,2.0
306,524,4.0
306,527,5.0
306,535,3.0
306,539,4.0
306,540,3.0
306,543,3.0
306,574,3.0
306,585,4.0
306,586,3.0
306,587,4.0
306,590,3.0
306,593,4.0
306,595,4.0
306,597,4.0
306,605,3.0
306,608,4.0
306,628,4.0
306,648,3.0
306,707,3.0
306,708,3.0
306,762,1.0
306,778,4.0
306,780,4.0
306,784,4.0
306,786,2.0
306,802,2.0
306,804,3.0
306,805,2.0
306,818,3.0
306,830,4.0
306,832,4.0
306,851,3.0
306,858,4.0
306,866,1.0
306,899,5.0
306,900,3.0
306,901,3.0
306,902,4.0
306,903,4.0
306,910,4.0
306,911,4.0
306,914,4.0
306,916,5.0
306,918,3.0
306,919,4.0
306,924,4.0
306,934,4.0
306,938,3.0
306,994,4.0
306,1073,4.0
306,1088,4.0
306,1092,4.0
306,1213,5.0
306,1278,4.0
306,1280,4.0
306,1282,4.0
306,1358,4.0
306,1370,4.0
306,1380,4.0
306,1396,3.0
306,1404,3.0
306,1405,4.0
306,1408,4.0
306,1485,4.0
306,1498,3.0
306,1499,1.0
306,1535,4.0
306,1537,4.0
306,1541,3.0
306,1552,2.0
306,1580,4.0
306,1584,4.0
306,1597,3.0
306,1598,3.0
306,1610,3.0
306,1641,4.0
306,1672,3.0
306,1678,4.0
306,1682,4.0
306,1713,2.0
306,1777,3.0
306,1779,3.0
306,1883,4.0
306,1885,4.0
306,1892,3.0
306,1911,4.0
306,1923,4.0
306,1954,4.0
306,1955,5.0
306,1956,3.0
306,1957,5.0
306,1958,4.0
306,1959,4.0
306,1965,4.0
306,1966,3.0
306,1968,4.0
306,1994,4.0
306,1995,2.0
306,1997,3.0
306,2003,3.0
306,2017,3.0
306,2020,4.0
306,2028,4.0
306,2034,4.0
306,2054,2.0
306,2067,4.0
306,2071,4.0
306,2085,3.0
306,2087,3.0
306,2088,2.0
306,2100,3.0
306,2108,4.0
306,2109,3.0
306,2112,3.0
306,2115,4.0
306,2124,4.0
306,2134,2.0
306,2144,4.0
306,2171,4.0
306,2255,2.0
306,2259,2.0
306,2262,4.0
306,2263,4.0
306,2289,4.0
306,2297,3.0
306,2300,5.0
306,2302,4.0
306,2348,3.0
306,2463,3.0
306,2469,3.0
306,2502,3.0
306,2539,4.0
306,2546,3.0
306,2565,3.0
306,2612,4.0
306,2616,2.0
306,2617,4.0
306,2639,4.0
306,2640,4.0
306,2642,3.0
306,2657,4.0
306,2750,3.0
306,2762,3.0
306,2770,3.0
306,2779,4.0
306,3016,4.0
306,3060,4.0
306,3072,4.0
306,3087,4.0
306,3101,5.0
306,3176,4.0
306,3418,4.0
306,3525,4.0
306,3526,4.0
306,3577,2.0
306,3635,4.0
306,3763,3.0
307,293,3.5
307,296,5.0
307,318,5.0
307,527,4.5
307,778,5.0
307,858,4.5
307,1213,5.0
307,2502,4.0
307,3173,3.5
307,4011,4.5
307,4973,5.0
307,5137,4.5
307,5528,3.5
307,6016,5.0
307,8873,4.0
307,46976,5.0
308,70,4.0
308,93,3.0
308,150,3.0
308,203,5.0
308,218,5.0
308,253,5.0
308,261,4.0
308,266,5.0
308,267,5.0
308,280,5.0
308,288,3.0
308,339,4.0
308,344,3.0
308,454,5.0
308,466,4.0
308,500,2.0
308,508,4.0
308,524,4.0
308,542,4.0
308,543,4.0
308,590,3.0
308,597,2.0
308,648,5.0
308,653,2.0
308,780,3.0
308,802,5.0
308,1073,2.0
309,101,5.0
309,246,4.0
309,260,5.0
309,296,4.5
309,318,4.5
309,333,3.5
309,345,2.5
309,527,4.5
309,541,5.0
309,608,4.5
309,745,5.0
309,750,5.0
309,800,4.0
309,858,5.0
309,903,4.5
309,923,4.0
309,1089,3.5
309,1213,5.0
309,1278,5.0
309,1358,4.0
309,1909,2.5
309,1923,4.5
309,2019,4.5
309,2028,4.0
309,2100,3.5
309,2109,5.0
309,2321,3.0
309,2502,5.0
309,2762,4.0
309,2788,4.5
309,3396,5.0
309,4011,4.0
309,4973,4.5
309,4993,5.0
309,7091,4.5
309,8665,4.5
309,8874,4.0
309,8961,4.0
309,27899,4.0
309,31923,4.0
310,246,3.5
310,628,3.0
310,673,1.5
310,1371,1.0
310,1375,2.0
310,2003,2.5
310,3033,2.0
311,6,4.0
311,11,5.0
311,14,3.0
311,15,2.0
311,16,2.0
311,20,1.5
311,21,4.0
311,24,1.5
311,28,2.0
311,62,2.5
311,71,1.5
311,79,2.0
311,83,3.0
311,89,3.0
311,95,3.0
311,100,3.0
311,102,0.5
311,105,4.0
311,110,3.0
311,122,2.5
311,135,3.0
311,140,2.0
311,150,5.0
311,153,3.0
311,158,2.0
311,161,3.0
311,163,2.5
311,164,2.0
311,165,3.0
311,168,2.0
311,172,0.5
311,177,0.5
311,185,2.5
311,195,3.0
311,203,2.5
311,204,3.5
311,207,3.0
311,218,2.0
311,222,3.0
311,224,3.0
311,225,3.0
311,235,4.0
311,236,3.0
311,237,2.0
311,246,3.0
311,252,1.5
311,260,4.0
311,261,3.0
311,262,3.0
311,266,2.0
311,277,3.0
311,280,3.0
311,281,1.5
311,289,3.0
311,293,2.0
311,296,3.0
311,303,3.0
311,314,1.0
311,315,3.0
311,316,2.5
311,318,4.5
311,329,2.0
311,338,0.5
311,339,3.5
311,342,2.0
311,346,3.0
311,364,3.0
311,377,5.0
311,378,3.0
311,379,3.0
311,380,3.5
311,408,3.0
311,414,1.5
311,415,1.5
311,421,3.0
311,422,2.0
311,424,1.5
311,453,2.0
311,454,4.5
311,455,3.0
311,464,2.0
311,475,4.0
311,480,4.5
311,488,2.0
311,489,2.5
311,494,3.0
311,500,2.5
311,502,1.5
311,506,2.0
311,507,2.0
311,508,2.0
311,510,3.0
311,524,2.5
311,527,5.0
311,531,2.0
311,532,1.5
311,539,4.0
311,541,2.0
311,551,0.5
311,552,3.0
311,553,3.0
311,586,3.0
311,587,3.0
311,590,5.0
311,592,2.0
311,593,2.0
311,594,3.0
311,595,3.0
311,596,2.0
311,597,5.0
311,599,2.0
311,603,3.0
311,605,2.5
311,608,4.0
311,613,2.0
311,616,2.0
311,628,3.0
311,635,3.0
311,637,2.0
311,648,3.0
311,650,3.0
311,653,3.0
311,691,2.5
311,694,2.5
311,707,2.5
311,708,0.5
311,750,3.0
311,762,1.5
311,780,4.5
311,786,3.0
311,788,2.0
311,800,4.5
311,802,1.5
311,805,3.0
311,809,3.0
311,828,2.5
311,830,1.5
311,832,3.0
311,838,3.0
311,849,1.5
311,880,0.5
311,897,2.0
311,898,2.0
311,899,2.5
311,900,3.0
311,901,2.0
311,902,3.0
311,903,2.0
311,905,3.0
311,907,2.0
311,909,2.0
311,910,3.0
311,911,2.5
311,912,3.0
311,913,3.0
311,914,4.5
311,916,4.5
311,918,2.5
311,919,2.0
311,922,2.0
311,923,3.0
311,924,3.0
311,926,2.0
311,928,2.0
311,934,2.0
311,936,2.0
311,938,3.0
311,942,2.0
311,943,3.0
311,944,2.0
311,947,2.0
311,948,3.5
311,949,3.0
311,951,2.0
311,954,2.5
311,955,2.5
311,962,2.0
311,964,2.0
311,976,2.0
311,982,3.0
311,992,2.0
311,1018,2.0
311,1049,3.5
311,1059,2.0
311,1073,0.5
311,1088,5.0
311,1091,2.0
311,1092,2.0
311,1093,2.0
311,1103,3.0
311,1213,3.0
311,1245,2.0
311,1282,3.0
311,1283,3.0
311,1359,1.5
311,1363,2.5
311,1367,2.0
311,1370,3.0
311,1371,3.0
311,1373,2.0
311,1374,3.0
311,1375,3.0
311,1376,5.0
311,1377,3.0
311,1380,4.0
311,1391,2.0
311,1394,3.0
311,1396,4.0
311,1398,3.0
311,1408,4.5
311,1541,0.5
311,1552,3.0
311,1580,3.0
311,1584,3.0
311,1586,4.0
311,1587,1.0
311,1588,4.0
311,1589,3.0
311,1597,1.5
311,1600,0.5
311,1610,3.0
311,1645,2.5
311,1653,2.0
311,1672,3.5
311,1682,3.0
311,1694,3.0
311,1702,3.0
311,1722,3.0
311,1727,3.0
311,1792,2.5
311,1835,1.5
311,1882,3.0
311,1888,2.0
311,1892,3.5
311,1894,2.0
311,1907,3.5
311,1918,3.5
311,1936,3.5
311,1937,4.0
311,1944,3.5
311,1945,4.0
311,1954,3.0
311,1957,4.5
311,2000,4.0
311,2006,3.5
311,2018,4.5
311,2019,3.0
311,2028,5.0
311,2054,3.5
311,2058,2.5
311,2067,3.5
311,2085,3.0
311,2094,3.5
311,2099,3.5
311,2112,3.0
311,2115,2.0
311,2118,3.0
311,2133,3.5
311,2144,3.5
311,2302,4.0
311,2321,3.0
311,2322,3.5
311,2334,2.0
311,2463,4.0
311,2469,3.0
311,2470,4.0
311,2501,5.0
311,2539,4.5
311,2565,3.5
311,2567,3.0
311,2605,3.0
311,2617,2.5
311,2642,2.0
311,2671,5.0
311,2759,4.0
311,2762,4.0
311,2779,3.0
311,3035,4.0
311,3061,3.5
311,3062,3.5
311,3072,2.0
311,3089,2.5
311,3101,3.0
311,3111,3.0
311,3114,3.0
311,3175,3.0
311,3176,3.5
311,3418,2.5
311,3512,4.0
311,3591,3.0
311,3980,3.5
311,4012,1.5
311,4025,3.0
311,4203,3.5
311,4291,3.0
311,4327,3.5
311,4339,3.5
311,4464,3.0
311,4478,3.0
311,4480,3.0
311,4558,3.5
311,4639,3.0
311,4912,3.5
311,4972,3.5
311,4995,4.0
311,5048,2.0
311,6466,3.0
311,6470,3.0
311,6498,2.0
311,6521,2.5
311,6522,3.0
311,6646,3.0
311,7305,2.5
311,8009,3.5
311,8094,3.5
311,8337,4.0
311,8463,2.5
311,8487,3.0
311,8584,3.0
311,8665,5.0
311,8672,3.5
311,8745,3.5
311,8850,2.5
311,8916,4.0
311,8920,3.5
311,8983,3.5
311,8984,4.0
311,42011,2.5
311,45186,4.5
312,2,2.0
312,6,5.0
312,11,3.0
312,21,2.0
312,28,5.0
312,85,4.0
312,95,2.0
312,99,5.0
312,105,5.0
312,111,5.0
312,112,2.0
312,141,2.0
312,162,4.0
312,171,4.0
312,176,3.0
312,187,3.0
312,198,1.0
312,203,4.0
312,218,3.0
312,224,2.0
312,235,3.0
312,246,4.0
312,247,4.0
312,249,2.0
312,260,2.0
312,265,4.0
312,288,1.0
312,290,3.0
312,296,5.0
312,306,4.0
312,316,2.0
312,318,4.0
312,321,2.0
312,322,3.0
312,339,2.0
312,344,1.0
312,348,4.0
312,363,5.0
312,377,5.0
312,380,5.0
312,441,5.0
312,464,3.0
312,480,1.0
312,492,3.0
312,500,1.0
312,509,5.0
312,527,5.0
312,532,4.0
312,539,3.0
312,541,5.0
312,551,3.0
312,562,4.0
312,581,5.0
312,585,5.0
312,586,1.0
312,587,3.0
312,592,3.0
312,593,5.0
312,597,5.0
312,605,3.0
312,608,5.0
312,639,3.0
312,648,4.0
312,708,3.0
312,780,1.0
312,786,2.0
312,788,3.0
312,818,4.0
312,858,4.0
312,866,5.0
312,896,3.0
312,919,3.0
312,922,3.0
312,923,3.0
312,926,5.0
312,1059,4.0
312,1073,3.0
312,1089,5.0
312,1213,5.0
312,1370,4.0
312,1391,3.0
312,1392,4.0
312,1396,3.0
312,1405,3.0
312,1573,3.0
312,1580,2.0
312,1584,4.0
312,1610,4.0
312,1641,1.0
312,1653,4.0
312,1687,2.0
312,1701,3.0
312,1719,5.0
312,1734,5.0
312,1777,2.0
312,1831,1.0
312,1882,1.0
312,1883,2.0
312,1885,3.0
312,1918,2.0
312,1923,2.0
312,1956,4.0
312,2020,4.0
312,2022,3.0
312,2071,3.0
312,2105,4.0
312,2124,4.0
312,2289,5.0
312,2291,4.0
312,2302,3.0
312,2436,3.0
312,2539,3.0
312,2671,4.0
312,2759,2.0
312,2762,2.0
312,2770,3.0
312,3019,5.0
312,3114,3.0
312,3418,5.0
313,2,3.0
313,5,3.5
313,19,2.5
313,110,5.0
313,135,4.0
313,150,3.5
313,165,3.5
313,198,3.5
313,253,4.0
313,266,3.5
313,288,2.5
313,318,5.0
313,339,3.5
313,344,2.5
313,345,3.5
313,364,5.0
313,377,3.5
313,380,4.0
313,381,3.5
313,480,4.0
313,500,3.5
313,527,5.0
313,539,4.5
313,552,3.5
313,586,3.0
313,587,3.0
313,590,4.0
313,595,4.0
313,597,3.0
313,648,4.0
313,778,4.0
313,784,2.0
313,788,3.5
313,832,4.0
313,910,4.0
313,1059,3.5
313,1088,4.0
313,1090,4.0
313,1485,4.0
313,1573,3.5
313,1580,4.0
313,1594,3.0
313,1597,5.0
313,1641,3.5
313,1682,3.5
313,1835,3.0
313,1894,3.5
313,1923,4.0
313,1954,4.0
313,2006,4.0
313,2028,4.0
313,2605,3.5
313,2617,4.0
313,2671,4.5
313,2687,4.0
313,2762,3.5
313,2770,3.5
313,2978,3.5
313,3101,4.0
313,3114,4.0
313,3176,3.0
313,4025,3.5
313,4816,4.0
313,4823,4.0
313,4886,4.5
313,4973,3.5
313,4993,4.5
313,4995,4.5
313,5481,2.5
313,5528,2.0
313,5991,3.0
313,6373,4.0
313,6947,2.5
313,7090,2.0
313,8665,4.0
313,8831,2.5
313,8860,3.0
313,8874,3.5
313,8961,4.5
313,8963,0.5
313,8970,3.0
313,8984,3.5
313,30707,4.0
314,260,5.0
314,318,5.0
314,480,4.5
314,593,4.5
315,260,1.0
315,497,4.0
315,922,4.0
315,1278,5.0
315,1573,5.0
315,1944,3.0
315,2028,5.0
315,2109,3.0
315,2300,5.0
315,2546,1.0
315,2762,3.0
315,4587,2.0
315,5879,3.0
315,5902,5.0
315,5991,3.0
315,6003,2.0
315,6183,2.0
316,260,4.0
316,541,3.0
316,593,2.0
316,4011,3.5
316,4025,3.0
316,4816,3.5
316,4886,3.5
316,4896,4.0
316,4993,4.0
316,4995,3.0
316,5481,3.5
316,6373,3.5
316,8665,4.0
316,8874,5.0
316,8961,4.0
316,8984,4.0
316,30793,3.0
316,40815,4.0
316,48385,3.0
317,150,4.0
317,153,2.0
317,165,4.0
317,185,4.0
317,296,1.0
317,316,5.0
317,318,4.0
317,329,5.0
317,344,2.0
317,380,4.0
317,454,4.0
317,480,4.0
317,590,3.0
317,592,3.0
317,595,3.0
318,5,3.0
318,6,3.0
318,95,4.0
318,260,1.0
318,494,3.0
318,605,3.0
318,608,3.0
318,648,4.0
318,653,3.0
318,673,4.0
318,704,5.0
318,711,2.0
318,760,2.0
318,778,4.0
318,780,5.0
318,782,3.0
318,783,3.0
318,784,4.0
318,786,4.0
318,788,3.0
318,805,4.0
318,830,3.0
318,832,4.0
318,849,3.0
318,991,3.0
318,996,3.0
318,1059,3.0
318,1363,3.0
318,1367,2.0
318,1391,1.0
318,1429,5.0
318,1499,5.0
319,11,4.0
319,95,3.0
319,110,4.0
319,141,5.0
319,153,4.0
319,196,4.0
319,253,3.0
319,316,4.0
319,344,3.0
319,380,3.0
319,435,2.0
319,480,4.0
319,553,3.0
319,592,3.0
319,593,4.0
320,296,4.5
320,318,4.0
320,527,4.0
320,541,5.0
320,912,5.0
320,924,3.5
320,2762,3.5
320,4886,3.5
320,4973,3.5
320,30707,4.0
320,30793,3.5
321,21,5.0
321,164,4.0
321,232,5.0
321,293,4.0
321,296,5.0
321,319,5.0
321,348,4.0
321,551,5.0
321,562,3.0
321,568,4.0
321,593,3.0
321,608,4.0
321,707,4.0
321,800,4.0
321,837,4.0
321,913,5.0
321,942,3.0
321,1580,3.0
321,1645,4.0
321,1689,3.0
321,1713,4.0
321,1883,5.0
321,1892,2.0
321,1909,2.0
321,1918,1.0
321,1923,2.0
321,2020,3.0
321,2069,3.0
321,2289,4.0
321,2302,3.0
321,2605,1.0
322,164,3.0
322,451,4.0
322,903,5.0
322,910,3.0
322,912,4.0
322,924,5.0
322,931,5.0
322,942,4.0
322,1092,4.0
322,1589,3.0
322,1627,4.0
322,1913,5.0
322,1968,2.0
322,2024,4.0
322,3072,4.0
322,3176,3.0
322,3981,3.0
323,225,3.0
323,236,4.0
323,315,3.5
323,318,4.5
323,494,3.0
323,527,4.5
323,784,4.0
323,832,4.0
323,858,4.5
323,912,5.0
323,1639,2.5
323,2006,2.0
323,2054,3.5
323,3176,3.5
323,4973,5.0
323,4995,4.5
324,2,4.0
324,19,3.0
324,62,3.5
324,73,4.5
324,110,4.0
324,111,3.5
324,141,4.0
324,150,4.0
324,185,3.0
324,260,3.5
324,318,4.0
324,364,3.5
324,500,4.0
324,527,3.0
324,551,4.0
324,590,3.5
324,592,4.0
324,593,4.0
324,1682,4.0
324,2028,4.0
324,2502,4.0
324,2762,3.5
324,3114,4.0
324,4025,2.5
324,4886,3.5
324,4896,4.0
324,4973,3.5
324,4993,2.5
324,4995,3.5
324,5481,3.5
324,8810,3.5
324,8961,4.0
324,8970,3.0
324,30707,3.5
324,41569,3.0
324,59387,5.0
325,105,2.0
325,277,1.5
325,585,4.0
325,914,1.5
325,1371,3.5
325,2193,1.0
325,3072,2.0
326,314,5.0
326,337,2.0
326,590,3.0
326,653,1.0
326,919,4.0
326,986,3.0
326,1073,5.0
326,1374,3.0
326,1396,5.0
326,1580,2.0
327,223,5.0
327,260,4.5
327,288,3.0
327,296,5.0
327,364,4.0
327,500,3.5
327,539,3.0
327,592,3.0
327,608,5.0
327,1375,4.5
327,1376,4.0
327,1589,4.0
327,1722,4.0
327,1923,3.5
327,1954,5.0
327,2371,4.0
327,2640,5.0
327,3033,5.0
327,3087,4.0
327,6373,2.5
328,110,4.0
328,141,3.5
328,150,4.0
328,163,3.5
328,246,3.0
328,260,4.0
328,316,3.5
328,318,4.5
328,364,3.5
328,380,3.5
328,480,3.5
328,593,3.0
328,595,3.5
328,608,3.0
328,648,2.5
328,745,4.5
328,780,3.5
328,899,4.0
328,910,4.0
328,919,4.0
328,938,2.5
328,1073,4.0
328,1103,3.0
328,1213,3.0
328,1278,3.5
328,1283,3.5
328,1394,3.0
328,1485,1.5
328,1580,4.0
328,2043,4.0
328,2054,3.5
328,2087,3.5
328,2105,3.0
328,2142,3.0
328,2294,3.0
328,2640,3.0
328,2761,3.0
328,2762,3.5
328,3034,3.0
328,3114,4.0
328,3396,3.5
328,3681,3.0
328,4886,4.0
328,5168,3.5
328,5618,4.5
328,6947,3.5
328,6970,4.5
328,8874,2.0
328,8961,3.5
328,32031,3.5
328,33660,2.0
328,40815,4.0
329,5,3.0
329,6,5.0
329,95,3.0
329,104,3.0
329,260,5.0
329,494,3.0
329,648,4.0
329,653,3.0
329,708,4.0
329,780,4.0
329,786,3.0
329,802,5.0
329,1073,3.0
330,16,3.0
330,22,3.0
330,80,5.0
330,110,4.0
330,132,1.0
330,150,2.0
330,164,3.0
330,165,2.0
330,207,4.0
330,213,5.0
330,232,4.0
330,246,5.0
330,265,5.0
330,293,5.0
330,301,5.0
330,318,4.0
330,337,3.0
330,342,4.0
330,389,4.0
330,480,3.0
330,483,4.0
330,497,4.0
330,508,3.0
330,527,5.0
330,593,1.0
330,595,4.0
330,628,3.0
330,707,2.0
330,899,4.0
330,924,1.0
330,994,4.0
330,1428,5.0
330,1580,4.0
330,1610,3.0
330,1639,1.0
330,1694,4.0
330,1777,1.0
330,1892,4.0
330,1913,4.0
330,1966,2.0
330,2028,4.0
330,2102,3.0
330,2565,3.0
330,2690,4.0
331,24,4.0
331,175,3.0
331,196,3.0
331,527,4.5
331,762,1.5
331,2005,5.0
331,2470,3.0
331,2657,4.0
331,4954,2.0
331,5618,4.0
331,5991,5.0
332,70,5.0
332,145,4.5
332,158,0.5
332,163,3.5
332,315,3.5
332,552,0.5
332,1089,5.0
332,1375,0.5
332,1376,0.5
332,40732,4.5
333,318,5.0
333,527,5.0
333,858,4.5
333,912,4.0
333,1954,5.0
333,2028,4.0
333,2501,4.0
333,3114,4.0
333,4823,4.0
333,4886,4.5
333,4995,5.0
333,8665,4.5
333,8970,4.5
333,30707,4.5
333,31685,5.0
333,33660,3.5
334,260,4.0
334,296,5.0
334,318,4.0
334,778,3.0
334,858,5.0
334,2028,5.0
334,6016,5.0
334,8873,3.0
335,169,2.5
335,858,5.0
335,922,3.5
335,1281,4.0
336,260,5.0
336,527,5.0
336,912,3.0
336,919,5.0
336,922,4.0
336,923,1.0
336,926,5.0
336,954,3.0
336,1939,5.0
336,4191,1.0
336,4486,1.0
336,4539,3.0
337,260,4.0
337,329,5.0
337,541,4.0
337,891,1.0
337,1376,4.0
337,2160,1.0
338,2,3.0
338,62,4.0
338,105,3.0
338,110,3.0
338,141,3.0
338,150,4.0
338,153,3.0
338,158,3.0
338,161,3.0
338,168,3.0
338,185,3.0
338,193,2.0
338,224,4.0
338,225,3.0
338,235,4.0
338,236,3.0
338,265,3.0
338,296,3.0
338,318,4.0
338,337,5.0
338,344,3.0
338,364,4.0
338,377,3.0
338,454,3.0
338,480,3.0
338,500,3.0
338,508,4.0
338,509,4.0
338,527,5.0
338,539,3.0
338,590,3.0
338,592,3.0
338,593,5.0
338,595,4.0
338,597,3.0
338,648,4.0
339,110,4.5
339,145,3.5
339,165,3.0
339,260,3.0
339,266,4.0
339,293,5.0
339,318,5.0
339,377,4.0
339,527,5.0
339,541,3.0
339,786,3.0
339,858,3.0
339,861,4.5
339,1370,3.5
339,1573,4.5
339,2028,4.5
339,3681,4.0
339,30707,5.0
340,6,4.0
340,293,4.0
340,296,3.5
340,318,5.0
340,364,5.0
340,858,5.0
340,1954,3.5
340,2085,2.5
340,3681,4.0
340,4993,5.0
341,14,4.0
341,1892,4.5
341,1959,4.0
342,14,3.0
342,150,5.0
342,162,3.0
342,246,5.0
342,260,4.0
342,296,3.0
342,306,5.0
342,318,5.0
342,321,4.0
342,337,4.0
342,508,3.0
342,509,4.0
342,527,5.0
342,593,5.0
342,608,5.0
342,800,5.0
342,858,5.0
342,866,5.0
342,898,5.0
342,899,4.0
342,902,4.0
342,903,4.0
342,911,5.0
342,912,5.0
342,916,5.0
342,919,4.0
342,923,5.0
342,924,5.0
342,934,5.0
342,948,4.0
342,954,5.0
342,1073,4.0
342,1090,4.0
342,1093,3.0
342,1103,4.0
342,1213,5.0
342,1278,5.0
342,1358,4.0
342,1396,4.0
342,1537,5.0
342,1573,2.0
342,1580,4.0
342,1610,3.0
342,1633,4.0
342,1639,4.0
342,1678,4.0
342,1680,5.0
342,1682,3.0
342,1713,2.0
342,1944,4.0
342,1954,5.0
342,1955,4.0
342,1958,5.0
342,1959,4.0
342,1965,3.0
342,1966,4.0
342,1968,3.0
342,1997,4.0
342,2022,2.0
342,2028,5.0
342,2100,4.0
342,2176,5.0
342,2202,5.0
342,2289,4.0
342,2291,4.0
342,2302,5.0
342,2453,4.0
342,2501,4.0
342,2539,4.0
342,2565,4.0
342,2657,3.0
342,2671,3.0
342,2779,4.0
342,3111,4.0
342,3114,4.0
343,6,5.0
343,62,2.0
343,81,4.0
343,260,5.0
343,605,4.0
343,608,3.0
343,633,3.0
343,635,3.0
343,648,4.0
343,661,4.0
343,745,5.0
343,778,5.0
343,780,4.0
343,802,1.0
343,832,2.0
343,858,5.0
343,866,4.0
343,994,5.0
343,1073,5.0
343,1485,4.0
343,1552,4.0
343,1672,4.0
344,5,2.0
344,110,4.0
344,122,3.0
344,144,3.0
344,153,1.0
344,156,4.0
344,161,4.0
344,165,3.0
344,168,2.0
344,185,3.0
344,194,5.0
344,224,5.0
344,225,4.0
344,232,5.0
344,253,5.0
344,260,5.0
344,266,5.0
344,268,5.0
344,288,3.0
344,290,5.0
344,293,4.0
344,296,4.0
344,299,5.0
344,316,3.0
344,318,5.0
344,329,3.0
344,333,3.0
344,337,5.0
344,339,3.0
344,364,4.0
344,377,3.0
344,380,3.0
344,423,2.0
344,431,5.0
344,454,4.0
344,480,2.0
344,489,3.0
344,490,4.0
344,493,3.0
344,497,5.0
344,500,4.0
344,504,3.0
344,507,4.0
344,508,4.0
344,509,3.0
344,522,3.0
344,527,4.0
344,539,3.0
344,541,5.0
344,543,4.0
344,544,2.0
344,553,3.0
344,586,2.0
344,587,3.0
344,590,3.0
344,592,2.0
344,593,5.0
344,595,3.0
344,597,2.0
344,632,5.0
344,778,5.0
344,780,3.0
344,850,5.0
344,924,3.0
344,981,1.0
344,1088,3.0
344,1090,5.0
344,1091,3.0
344,1092,3.0
344,1213,4.0
344,1277,4.0
344,1282,3.0
344,1370,3.0
344,1373,4.0
344,1376,3.0
344,1377,2.0
344,1380,4.0
345,5,2.0
345,6,2.5
345,62,3.5
345,110,4.5
345,111,5.0
345,141,3.5
345,153,2.0
345,196,2.0
345,223,5.0
345,235,4.0
345,253,2.0
345,260,4.0
345,293,3.0
345,296,5.0
345,318,5.0
345,329,2.0
345,344,0.5
345,345,3.0
345,364,4.5
345,377,2.0
345,480,2.0
345,527,4.5
345,539,2.5
345,585,3.5
345,587,2.0
345,592,3.5
345,593,4.5
345,608,5.0
345,648,2.0
345,780,1.5
345,858,5.0
345,903,4.5
345,910,4.0
345,924,3.5
345,1073,4.5
345,1213,5.0
345,1358,4.5
345,1374,3.5
345,1375,3.5
345,1376,3.0
345,1377,3.5
345,1380,4.5
345,1394,3.5
345,1580,3.0
345,1584,4.5
345,1639,4.5
345,1641,4.0
345,1682,4.5
345,1921,1.0
345,1968,4.5
345,2028,4.0
345,2291,1.0
345,2302,4.0
345,2383,0.5
345,2502,4.0
345,2657,1.5
345,2762,4.5
345,2770,4.0
345,3101,1.5
345,3114,4.5
345,3176,2.0
345,3543,5.0
345,4327,4.0
345,4886,4.5
345,4967,4.5
345,4975,4.0
345,4993,4.0
345,5618,5.0
345,5991,3.5
345,6016,4.5
345,6620,4.5
345,8337,4.5
345,8961,5.0
345,8970,3.0
345,8981,4.0
345,8983,3.5
345,30707,4.5
346,2,2.0
346,110,2.0
346,112,4.0
346,185,4.0
346,196,3.0
346,260,5.0
346,316,3.0
346,318,1.0
346,319,2.0
346,344,3.5
346,379,4.0
346,480,1.0
346,504,4.0
