movie_id,pc_id
15647,4143
15647,11078
15647,84889
15647,84890
38880,80364
1391,1101
1391,1102
1391,10932
18172,306
18172,8825
24248,441
24248,1216
14605,4
19797,65658
17804,4
31805,4
13861,4
29021,4
13006,7676
13006,15231
13006,75037
13006,75038
28213,223
28213,29655
28213,30232
10627,306
259557,95301
28124,1177
41034,4
15119,882
15119,3037
15119,3038
55792,41
12705,33
11006,33
15120,33
40072,25674
40072,62287
21629,441
16026,1763
16026,1968
16026,3455
73134,2359
73134,17085
73134,47033
36586,12
36586,421
36586,5611
36586,11321
36586,11322
36586,11323
36586,11324
36586,19551
6020,9195
29394,10324
90974,2351
90974,11116
90974,12318
29402,5
29402,10324
29396,10324
15028,4
15028,2348
15028,11533
9275,191
9275,1757
9275,6194
9275,6705
4547,1685
4547,7795
14635,2
14635,2605
14635,2939
1791,201
1791,5358
1791,7333
1791,11731
1791,18367
35651,311
35651,726
35651,1666
35651,5358
35651,6916
35651,18367
35651,21972
35651,22319
35651,23446
35651,33149
62956,2997
62956,5358
62956,6705
62956,75885
22784,9266
40814,1950
40814,6562
40814,13336
53426,15980
53426,49166
53426,49167
53426,49168
17990,7110
5678,1950
11560,306
11560,508
11560,966
11560,1171
11560,10104
11560,20719
11452,870
11452,2188
25501,251
17487,3333
34276,5
34276,8488
548,3214
11590,33
1537,4
12149,995
12149,5264
12149,11050
44373,2347
11812,85
35080,35
35080,1854
35080,5521
441,8
441,191
441,267
441,694
441,1784
441,10565
8346,3268
8346,4171
8346,12026
8346,22210
8346,95018
14168,441
32617,441
32617,624
32617,14686
31671,441
2565,56
2565,6194
307,153
307,193
15482,989
15482,36577
15482,78926
45878,1950
45878,2165
6393,514
6393,915
12154,9195
12154,10201
11630,9195
11630,10201
25133,168
25133,2165
25133,94027
21970,2
11892,97
11892,6194
11892,23382
9334,33
9334,7385
9334,7588
9334,11462
36093,208
36093,346
36093,726
36093,83123
35694,26468
10491,191
10491,701
10491,763
10491,1756
10491,8896
10491,27318
10491,27319
18079,4718
18079,7100
35337,2640
35337,6246
35337,11561
35337,20783
35337,40768
59199,1002
59199,26468
11470,12
11470,17611
11470,21783
16643,508
16643,1171
16643,1302
16643,10104
16643,77845
16643,81134
1282,794
1282,795
21220,3929
21220,9195
52717,94
52717,4491
52717,5358
52717,8138
52717,8453
52717,33266
52717,33267
11468,97
11468,3982
11468,96043
26030,1826
26030,5349
26030,13715
10164,41
42048,417
42048,38059
42048,64860
62001,60
28117,8411
28384,559
27094,976
26725,4566
26725,4567
17168,4
48482,4
5203,10235
13201,60
9689,27
557,5
557,19551
1815,60
1815,1155
55106,2102
28289,441
28289,2102
32037,4377
32037,60445
39154,5761
24767,2
33796,559
33796,959
33796,14723
33796,16923
32221,14159
32221,14723
28466,441
12227,2
12227,10282
12227,12608
43643,2
10985,497
10985,11837
10985,51753
2251,508
2251,711
2251,1171
2251,58248
2894,591
2894,5358
2894,7981
2894,22182
2894,30232
2894,37086
20712,4063
11240,181
11240,10163
11240,73964
46592,5120
45186,1950
5425,15669
14117,6194
38360,5120
29318,15296
29318,15297
28907,8411
39771,1950
245,33
1894,1
4012,1539
4012,14159
9026,2650
42193,1980
15417,171
15417,6194
11791,1314
28577,60
28577,12112
13963,12601
13963,12602
23102,60
23102,893
1957,8880
320,129
320,1088
320,1089
9023,27
9023,521
27834,60
24010,306
24010,13938
39435,441
24005,306
44800,4
24014,306
24014,45228
24008,306
53229,441
1936,306
4614,4
4614,2767
4614,21409
4614,21410
4614,54502
12277,33
267345,8724
267345,15010
267345,22544
112991,4631
112991,62138
112991,65846
15677,441
15677,5612
58455,1432
36554,306
48216,356
48216,635
48216,3012
48216,5358
48216,74541
13153,306
811,33
811,23276
43532,1441
163907,2070
7216,2185
3132,130
3132,9195
3132,11345
9583,10535
9583,11617
18408,25886
18408,36175
18408,36176
13245,5326
2501,33
2501,7383
2501,7384
2501,7385
2501,11345
9637,507
9637,748
9637,6194
12100,2812
12100,8411
16857,802
16857,2231
16857,7380
10394,269
10394,4117
10394,9349
10394,11358
10394,18737
10394,19320
10394,20777
10394,52926
27451,35
27451,21097
15813,486
15813,850
15813,2216
15813,2441
15813,5928
15813,6419
15813,44171
15813,44592
31591,4
31591,14160
18905,662
14774,6434
4993,4
34130,4
38950,13549
17898,4
17898,3418
21635,4
21635,3468
27945,306
27945,22064
43139,20544
30194,1648
10169,1988
10169,73999
27225,4
27225,1176
27225,8844
27225,15152
13909,6
103299,798
41805,915
35696,6194
35696,10210
11544,2
11544,10217
180,27
180,44
180,56
180,306
180,766
180,26265
180,76068
9555,2948
9555,8724
9555,57623
9555,57624
17710,4
17710,2348
17710,4859
17710,24955
17710,67244
2022,12
2022,441
2022,879
2022,2608
11982,559
27224,5
27224,13945
12251,441
88818,251
88818,3324
30114,559
30114,5019
30114,14723
70489,559
70489,23098
21972,306
21972,1894
21972,4396
21972,11015
21972,11016
608,5
608,56
608,441
608,49325
59387,174
59387,2785
59387,7899
26290,3857
26290,19578
17043,890
17043,7492
17043,8411
17043,12474
17043,63105
17043,68063
17043,68064
6278,80
6278,158
6278,7692
6278,9195
6278,22902
4147,27
4147,80
4147,306
16664,2487
14651,5358
15096,441
15096,5040
19731,1950
20324,16211
20324,17339
49370,441
49370,3088
49370,16686
14902,441
42254,664
42254,11626
1842,15583
2721,72
11442,7405
1364,693
1364,694
1364,6780
1364,9335
1364,11954
1364,11955
8869,79
8869,172
8869,347
8869,3241
8869,6194
8665,4
8665,763
8665,2471
8665,10104
8665,11371
8665,20344
10996,5
10996,5752
818,12
818,595
818,598
818,15888
818,52943
18357,2
29047,73331
29047,73332
29047,73333
39141,26468
39141,26469
39141,53009
39141,86089
149445,441
10309,11626
6404,9
6404,843
6404,4606
19133,4
43199,5
43915,306
43445,67065
36645,11865
5155,1874
23728,306
3780,882
3780,2680
10786,441
10786,2070
8764,4
13908,5
13908,497
13908,2608
2675,7383
2675,9195
2675,12236
9488,7405
9962,43
9962,29602
9962,29603
9573,171
9573,6194
7451,5
7451,333
7451,497
2750,60
2750,163
2750,1218
2750,1219
2750,2452
2750,7981
2750,9349
43772,238
43772,13413
43772,54378
43772,85744
43772,95108
43772,95109
27062,32687
27062,32688
34070,157
34070,5402
34070,5403
34070,5405
6173,5358
6173,18367
6173,27196
6173,45970
10305,9209
10305,15671
10305,25244
42337,876
42337,45627
10081,559
10081,44425
10081,81809
11484,8772
11692,79
11692,97
11692,172
11692,54502
9266,23
9266,24
9266,33
9266,65082
8653,2479
30072,174
30072,10146
30072,16061
9357,43
9357,7053
12771,4
9296,12
9296,27465
15070,14
15070,421
26942,23301
26942,51691
26942,51692
206042,2978
97447,2901
97447,5358
97447,6916
97447,13728
97447,18367
97447,75449
11243,3959
10323,8411
10323,8846
9595,306
28319,8165
28319,16131
28319,16132
46878,6194
24750,41
31393,14046
24038,10399
9941,9195
9941,10531
18639,306
39833,306
32858,441
3127,1314
10859,9195
10859,10531
32825,306
32825,45228
10725,14150
10725,19048
9544,1070
9544,1403
9544,2193
9544,2982
9544,16850
9544,19944
9544,46195
9544,48618
23967,47
23967,377
23967,763
23967,27204
23967,65403
57351,27204
57351,77852
31514,13707
13571,4
26056,4456
13536,174
13536,1171
13536,1403
13536,10958
13536,76490
20616,306
20616,2150
20616,18619
20616,33433
20616,89630
79319,17080
16806,306
16806,5419
15516,17610
15516,17611
15516,17612
9299,11955
9299,18332
10611,8411
12770,5
12770,23
12770,497
4108,356
4108,972
4108,5358
4108,6896
46466,311
46466,635
46466,2926
46466,5358
46466,6705
46466,15671
46466,23447
46466,26446
9685,60
87481,4582
16370,915
16370,8830
18913,9195
18913,10282
18913,56975
18913,56976
14361,8830
14361,9195
41021,16466
18943,9195
18943,10282
32685,8830
32685,9195
64079,3811
64079,8411
18477,6429
18477,20716
12262,15459
33506,9195
29515,3302
41582,12
42633,4
26680,4559
34086,9195
34086,10282
11504,12
23470,12
977,69037
233,14150
233,14772
19049,8411
5506,364
5506,2650
32961,2650
32961,14377
32568,364
32568,2650
29698,288
22244,4064
22244,4065
19460,2209
19460,7100
19460,7680
19460,22133
19460,27281
575,191
575,330
575,1107
575,52109
10550,1171
10550,1403
10550,2755
10550,20033
10550,76491
10550,76492
9034,43
9093,4
9093,14
9093,12552
9093,14160
9093,19477
9093,36612
9039,191
9039,278
9039,4154
1958,83
1958,147
1958,183
1958,310
1958,818
1958,819
23550,4235
23550,4236
68569,550
68569,843
68569,1758
318535,58093
11013,4730
11013,4731
129,10342
11529,9195
10771,27
10771,49325
10771,67173
44635,2152
31005,2154
31005,9195
31005,13816
31005,41251
31005,41252
50123,13534
50123,36959
2110,104
2110,356
2110,480
2110,963
2110,6896
15173,3204
9533,33
9533,8411
38866,14582
38866,26882
38866,26883
4107,1095
4107,1898
4107,2307
4107,14063
10575,14
10575,932
10575,1972
15720,1093
15720,3857
15720,12026
15720,16647
15720,28761
15720,35459
9260,129
9260,185
9260,5367
9260,6194
9260,21625
21828,2537
1682,882
39462,882
18983,882
18983,3582
41971,365
41971,4451
33831,5386
24348,16644
24348,16645
24348,78455
19140,28205
82545,5
82545,365
37606,82
37606,8131
11868,1314
12921,8411
19953,6194
53049,10418
10772,7855
10772,9232
77079,1242
77079,1701
77079,2185
77079,14799
74899,4
12719,4
12719,55870
25001,441
43438,4006
3092,1318
3092,1319
4989,441
12590,7405
12590,7503
7501,2253
1809,770
13768,2
10994,254
10994,1512
10994,5367
10994,6194
10994,12426
1430,803
1430,11104
1430,26136
1430,26137
1430,26138
1430,26139
1430,26140
40815,371
40815,5358
40815,8799
8051,5
8051,12
8051,178
70443,83
70443,635
70443,694
70443,10393
70443,16772
70443,16804
70443,22182
12779,3287
12779,13419
12779,57736
15992,4
15992,158
15992,9195
1613,246
1613,803
1613,1218
1613,1268
1613,1269
1613,1270
1613,8582
1613,18620
1613,52619
565,27
565,6363
565,49325
14112,58
14112,278
14112,10565
15192,3918
49872,2636
49872,67871
49872,67872
21925,14
21925,4596
21925,16644
21925,16645
16646,48081
16646,70046
16646,84473
37288,7036
37288,11772
12647,9195
12477,5844
12477,10342
12477,12521
10285,12
10285,17611
19403,12252
19403,12253
11009,4
11009,3978
10805,4
40064,1314
40064,4784
17496,4
40969,5538
40969,10313
40969,15758
76411,3978
76411,8263
76411,56518
5917,599
5917,4376
5917,6194
33670,6194
47942,6194
47942,89143
44932,15672
44932,15673
15668,33
30709,8411
19429,441
19429,932
140413,33
11340,10437
11340,19775
42142,5982
42142,7024
11644,1819
36133,8411
24124,14
24124,23094
34697,17668
8691,1701
8691,2185
8691,15868
6399,20997
25773,31465
19123,7961
19123,13192
19123,14188
26560,33
26560,56
225,6804
225,12838
24274,553
33016,1382
33016,22527
26444,2521
26444,16379
19114,33
17205,664
17205,13549
17205,16414
24740,4112
10863,4255
31679,306
15900,16014
12237,16014
15901,16014
15902,16014
15902,16015
12579,53
12579,3823
85058,4
23668,734
23668,4245
70971,1138
70971,1819
70971,11333
70971,92940
25113,33
28893,1950
11646,5186
11646,8815
5062,356
24634,33
75963,664
16124,294
16124,17087
16124,94198
16124,94199
16124,94200
16124,94201
21764,11493
21764,13765
21764,13766
22435,1763
22435,3221
22435,7968
22435,17609
22435,25967
42149,6194
42149,14150
37936,441
37936,4952
37936,36555
37936,55005
73247,33
46364,14314
27016,4
27016,553
27016,56519
35685,6231
35685,7358
35685,77468
38665,1584
265,101
265,7333
265,8658
265,14309
2264,7025
2264,29165
2264,33352
21874,6194
21874,7965
41394,6194
47957,56931
31407,46568
63443,441
22171,20858
39874,4
39874,541
39874,4952
39874,36778
25468,55642
25468,55643
19507,5
42146,5
17450,396
17450,8411
17450,16192
47886,4804
47886,4805
47886,6082
47886,11480
47886,22592
31646,7331
31646,7332
14269,12
41280,4664
41280,11616
9645,79
9645,172
9645,1786
9645,6194
9645,53238
9012,4
9012,746
9012,6328
9012,90661
13098,4367
13098,7405
13098,12007
13098,66002
13440,33
12454,635
12454,10100
41645,328
1360,14
1360,35
1360,689
1360,690
13441,2757
13441,30639
45767,5302
14626,11332
14626,75482
14626,75483
48155,2595
12208,441
12208,1482
11905,927
11905,15980
1941,799
26685,22136
31918,219
19662,60
19662,8792
8427,441
9021,2
9021,889
9021,12626
28988,238
28988,54378
28988,54379
13526,694
13526,2760
13526,11371
13526,20719
9280,1171
9280,6370
65,23
65,24
10712,7449
152023,12500
10167,1403
10167,3287
672,436
672,437
672,6194
16351,803
16351,805
16351,12800
542,299
542,300
542,301
542,303
542,304
36584,1030
33251,7036
33251,7037
25466,7832
25466,11736
2165,35
2165,995
2165,996
2165,997
25037,364
25037,11382
25037,14029
11617,1281
11617,1432
24909,285
24909,694
24909,1382
18993,8488
29229,3226
11880,8900
11880,9110
11880,16921
11880,46196
11880,46197
63435,6318
80849,6180
80849,17593
80849,36898
1377,4
2528,1610
2528,5358
2528,9209
2528,26194
2528,93494
2528,93495
2528,93496
2528,93497
12716,9
12716,3823
12716,6962
12717,9
12717,3823
12717,6962
13888,441
13888,23808
48524,354
48524,1523
48524,1524
48524,3823
48524,23469
10750,559
10750,1595
44247,46431
25566,4
25566,10308
43089,494
43089,15099
43089,15100
47888,41
47888,630
47888,6194
20472,1950
9538,494
9538,4952
9538,6160
9538,6161
14664,6194
14664,11593
27997,306
49934,22959
49934,28713
49934,44449
49934,67032
49934,75036
84735,6194
9317,461
12528,11142
12528,15706
47890,41
47890,78905
69014,6617
21515,4
42371,11142
26325,8411
11524,20042
32077,12252
36669,7576
17187,33
10426,12
32625,26468
8198,14
8198,763
8198,932
204372,29837
204372,30099
204372,30100
64,357
64,10565
64,11736
64,11737
13376,5
13376,2608
13376,51590
15074,4
15074,16849
15074,16850
2103,306
2103,574
9016,2
9016,10217
16028,7405
16028,10146
16028,10565
16028,14718
27070,3052
5261,161
5261,1624
23303,559
20992,318
66091,5120
6007,2009
25239,17794
42453,3166
25284,236
25284,15980
7011,2165
10880,620
10880,665
10880,1001
10880,1627
10880,16814
13945,7229
14433,2912
9932,79
9932,172
9932,6194
9932,11391
9932,14719
9932,48638
13369,13
2757,267
2757,278
2757,1274
2757,8856
2757,10565
2757,23227
7299,7405
7299,35304
32273,635
32273,3823
32273,5358
32273,16772
26356,4496
26356,4497
23990,1549
4241,1605
37335,1742
22257,1829
35343,235
35343,6181
35343,8222
35343,10626
17360,6033
17360,6848
31695,396
31695,8411
76397,33
40952,12
40952,10309
38849,1950
71524,1704
71524,7961
71524,8658
71524,10784
43279,5186
43279,25345
43279,37434
29743,4986
41760,306
40219,44428
45840,6194
16363,33
16363,5902
22023,33
22023,4361
22023,42385
171,9
171,7961
171,28766
26639,538
42124,2214
25297,8411
25297,15189
39274,46410
39274,55395
11564,12616
67772,11487
67772,59051
4202,1587
17590,6194
20787,13031
13497,711
11852,2608
11852,9195
7303,2455
201,4
2755,12
2755,1565
33504,41536
21868,4626
65684,547
65684,1420
10856,1182
10856,9335
10856,11954
10856,23490
10856,23491
99826,921
18602,11842
121,11
121,12
121,5237
25838,2269
25838,30169
25838,37839
25838,94943
25838,94944
1429,4319
1429,9195
13435,43
13435,2510
3131,14
3131,7380
3131,7381
2642,79
2642,97
2642,172
2642,4258
14317,4
14317,2348
14317,24955
11022,4
11022,35
11022,44
24249,1988
24249,10740
24249,20397
9491,4233
9491,8411
9491,12360
9491,49803
9491,58287
2149,8411
20139,219
32074,8411
19067,7049
53712,1009
25848,60
25848,2532
25848,11929
14931,41
14931,3002
11317,5
11317,20743
4032,5
4032,23
8392,10342
8392,12516
8392,12523
31804,60
81048,16004
81048,16005
12232,659
11706,4
11706,217
42569,53696
25720,4412
25720,20657
26946,4928
26946,13751
16938,3238
16938,4952
16938,17468
16938,36555
16938,43459
21143,4928
21143,14308
61578,83
61578,591
61578,635
61578,718
61578,729
61578,12745
61578,16923
61578,52926
20424,21732
4561,619
4561,1137
4435,1570
16993,441
16993,2070
21332,5
640,367
640,368
640,11084
10599,14
10599,5891
10599,5892
1574,14
1574,734
1574,8797
590,4
590,14
590,258
13560,246
13560,803
13560,1178
13560,2771
13560,5982
13560,8582
13560,11875
13560,52620
13560,52621
13560,52622
29339,8213
29339,11351
29339,36615
423,208
423,250
423,260
423,264
423,266
423,267
423,268
423,269
423,271
423,355
423,694
423,4247
423,5358
423,10201
423,19150
423,31087
41084,14276
18773,6562
16225,2216
16225,15546
16225,91006
28679,17893
262,306
262,10214
4912,14
4912,1755
4912,1757
107693,6584
107693,11143
107693,69232
23626,185
23626,5367
23626,19342
12090,306
12090,3929
12090,19352
44233,87807
35172,1926
35172,2695
35172,7466
14390,6996
14390,12026
14390,13190
9582,8411
9582,21447
10628,97
10628,130
10628,6194
11078,5
77633,441
77633,14714
598,345
598,346
598,856
598,10954
598,11444
598,11445
598,11446
15842,6142
24711,11661
43886,6
11222,45
11222,223
11222,1704
11222,7025
11222,10869
11222,27992
13199,33
13199,8847
13199,63240
8073,2325
26393,508
26393,6194
15278,33
1484,1594
14667,6194
47263,4
18692,4
15734,4
15734,3468
34148,10330
20813,41
20813,4765
20813,6194
20813,8792
53027,41
18894,4
26252,7046
24742,41
19415,1138
5968,41
10727,79
10727,497
10727,21838
10727,21839
10727,21840
9045,82
9045,3823
9045,5358
9045,13837
9045,22182
9045,22370
9082,17823
80965,8101
14469,79
14469,10566
20663,5
31916,441
61807,14
61807,3324
61807,3906
61807,65273
7514,4717
7514,31400
42645,6470
29463,6194
29463,8607
29463,16275
29463,57818
42795,3166
39349,919
39349,10157
39349,22051
39349,89437
12253,7293
9358,12
9358,3169
1647,58262
9027,33
9027,5870
125945,94
125945,225
125945,9209
125945,19385
125945,21321
125945,39718
21189,11949
21189,11950
21189,11951
10894,29693
10894,29694
28528,441
34783,8622
34374,10
34374,541
34374,4952
26761,6194
26761,11276
35185,6435
15802,14345
15802,14346
15802,14347
15802,14348
39948,8628
39948,17890
8286,2508
65300,8411
24129,113
4193,538
4193,1555
4193,1582
10724,171
89571,7965
89571,31235
32065,396
32065,8411
11915,249
42136,4952
42136,13349
42136,71238
37917,171
70011,11378
210092,15784
29224,235
29224,6181
29224,7446
29224,8222
29224,10626
29224,10627
81001,306
81001,5771
27088,13549
10150,29
10150,688
10150,1155
20980,6078
16407,8039
29450,15165
27380,2521
27380,16379
8288,41
15600,33
52083,12297
124963,4988
11949,441
11949,20076
42134,21404
42134,47936
79257,4542
42130,20091
42130,44400
42131,9
42131,1549
41291,13349
23942,494
23942,542
23942,24449
23942,45300
72340,4
72340,3496
37997,49393
27609,4354
25872,10778
127,1587
14645,875
14645,4765
14645,13048
27726,4705
27726,17069
42135,9
42135,2592
42135,7011
21923,43714
1563,6116
17132,419
2262,1627
2262,11626
2262,16814
2262,29165
2262,33352
2262,67081
52772,396
52772,8411
46925,306
46925,21357
37607,4
30874,13682
30363,1448
30363,4606
30363,8366
30363,11895
30363,23722
30363,27992
30363,77946
30363,77947
30363,77948
30363,77949
49409,5186
49409,73218
32048,60
48139,6639
48139,12009
48139,36783
30584,13549
30584,90757
48313,6276
48249,441
29702,37451
30049,10312
30049,60281
9699,60
9699,1582
9699,6407
9699,23534
9699,23541
30789,14468
30789,14469
47955,4
19322,21858
19322,21859
31661,441
31661,13945
52556,2462
52556,23072
52556,45627
52556,71447
38219,5685
23943,10720
23943,20464
23943,49131
9919,4
6038,158
6038,9195
6038,58262
6038,58263
6038,58264
9480,306
9480,508
9480,1171
9480,10104
9480,19551
14873,2
14873,3475
14873,3476
14873,5391
13132,58
1956,1171
1956,32598
1956,32599
12139,477
12139,3592
12139,6194
118936,60
118936,10096
18587,1444
18587,10720
18587,49219
17264,60
3426,1405
3426,1406
3426,1407
3426,1408
2984,33
2984,48755
33221,181
59201,1445
26172,1445
26173,13219
33055,1445
33364,8411
33851,8888
31598,559
31598,14723
59401,8411
22233,1823
22233,1830
22233,10330
4952,1823
4952,10330
991,632
4911,60
4911,763
4911,1809
4911,1810
4911,8411
4911,11462
16072,174
16072,1765
16072,17462
11615,24
11615,33
11615,763
11615,831
11615,81128
11635,27
11635,2364
102,76
14293,12026
10623,1885
10623,6194
9613,806
9613,826
9613,8582
9613,16419
9613,17449
9613,22209
9613,46694
9613,46695
42035,3644
42035,11561
21867,4
21867,15125
49680,94
49680,4520
49680,18367
6524,8411
11244,8411
11244,36654
35139,6194
35139,13941
54845,15980
23834,948
23834,4983
23834,6851
23834,23935
14633,2938
10678,1172
10678,9195
9567,5
9567,497
9567,890
9567,13473
979,616
979,694
979,856
979,1157
979,4176
979,5358
979,19233
13819,58
13819,10565
13819,20993
1591,740
1591,1704
1591,5755
1591,24212
455,43
455,1490
455,2406
455,2452
10632,126
10632,11462
10929,12
10929,48772
12079,15231
12079,18811
12079,23909
44081,79260
36362,8411
36362,10253
4762,46
4762,403
4762,1407
18535,4
23159,5
27236,33
27236,15747
42459,4
43261,33
15347,3066
44968,915
37258,60
37258,624
37258,13721
8996,2551
8996,2553
125413,4
17729,33
12157,9195
11571,306
11571,10199
11571,10200
71142,915
71142,10282
10293,223
10293,7110
2671,1194
2671,1195
45129,181
45129,6235
45129,16366
45129,20550
45129,66632
45129,66633
45129,76348
42618,33
41164,6033
66027,401
36211,6939
9557,2090
9557,2188
6171,79
6171,97
6171,172
6171,13040
6171,24939
13691,2
11523,14
14675,441
2525,516
2525,1216
2525,49775
57447,17087
42695,1728
49845,9055
18992,306
29912,306
28881,70
28881,559
80243,567
80243,6216
80243,14524
80243,54376
10782,763
10782,25358
9341,4
9341,496
9341,2199
9341,7161
9341,12213
9341,12214
9776,27
9776,36390
10735,813
10735,975
10735,5367
10735,6194
10735,67990
10735,67991
12516,6194
1675,53
1675,1650
1675,10460
17057,441
17057,3248
41938,441
79615,20739
40718,1432
42178,14958
203252,201
203252,15138
6016,43
6016,803
6016,16419
6016,21327
8409,12
8409,16791
8409,21975
8409,37103
1817,711
284096,635
284096,5358
284096,6916
284096,28476
11299,528
11299,559
11299,769
11299,3153
11299,7122
11299,11596
17995,10958
21052,58
21052,694
21052,1811
21052,22308
7294,5975
9506,5
9506,497
9506,2608
24982,2
24982,10221
24982,28995
2662,1632
2662,10370
12093,118
12093,321
12093,17513
42383,804
42383,2828
42383,5708
42383,87897
11817,8411
24621,711
13370,97
8326,2
8326,2377
8326,10221
8326,11317
13411,4194
13411,4195
13411,6194
11516,208
11516,254
11516,311
11516,793
11516,850
11516,5358
11516,7025
11516,8453
11516,10046
11516,11402
11516,12012
11516,15671
11516,17873
11516,18367
10180,1789
994,634
66918,14046
10514,33
14237,19765
14237,19766
14237,23098
1714,10326
1714,10327
9930,33
9930,932
9930,8816
32083,41
107569,8411
16651,3208
57565,146
108553,5
108553,97
108553,365
12661,8411
29355,6194
29355,16368
24961,33
24961,2730
31633,915
20978,354
20978,1524
20978,3620
20978,3823
20978,8700
47762,9195
47762,10282
47329,798
47329,9195
10743,995
10743,1632
10743,4131
2832,85
2832,441
31459,5892
31459,8411
31459,33433
31459,53870
31459,53871
16636,76719
18736,2
18736,89603
36658,306
36658,431
36658,9168
36658,19551
36658,79026
36658,79027
20689,43
20689,357
20689,1025
20689,2130
20689,11737
15394,803
15394,804
15394,806
15394,2743
15394,8582
15394,54606
10708,5
10708,497
10708,1302
22016,1666
22016,4722
22016,37071
22016,37074
22958,694
22958,987
22958,8875
22958,10163
15850,328
251053,19494
251053,19495
251053,19496
10989,76
10989,11239
10989,17593
10989,28053
1816,40870
1816,67888
1816,67889
17667,41
17464,559
17464,4110
15259,8411
15259,13549
10515,10342
117269,4110
117269,93636
21024,60
42792,4
42792,44730
43232,8411
43232,14092
22201,87385
11424,8411
34857,8411
604,79
604,172
604,375
604,1885
604,6194
55616,12113
55616,94410
55616,94411
10720,508
10720,711
10720,1171
10720,2522
10720,2721
51230,7025
51230,7333
51230,24283
51230,62350
51230,62351
1555,732
33875,34231
310,33
310,158
310,159
310,160
5146,174
5146,1403
12,3
9654,2609
9654,10163
9902,491
9902,506
9902,508
9902,5755
9902,24211
9902,24212
9902,53350
584,24
584,33
584,333
584,26281
39125,5756
39125,5757
39125,5758
1088,654
5921,4
5921,599
5921,44730
47423,77
47423,6213
47423,6214
43239,8411
32140,3166
14676,3070
14676,5538
78281,5358
78281,16366
78281,67892
21717,2532
29425,5790
28503,4821
28503,9266
5920,599
5920,3070
51391,83
51391,311
51391,3268
51391,18367
51391,40409
26593,2532
26593,3070
26593,10696
50285,181
50285,418
50285,2948
50285,73038
33564,388
33564,441
33564,17843
43361,68602
43361,68603
6646,6
38720,441
147729,22285
38732,10330
15462,33
22386,10330
22386,17455
43828,33
11145,5
11145,33
11145,316
32328,6194
32328,8409
47715,1042
47715,46391
47715,78552
47715,93146
29586,4970
12629,12
111815,2370
25381,10330
38800,33
21027,33
37264,915
37264,5842
11890,9195
11890,10282
11890,82572
36807,9195
18721,33
37662,538
11916,33
11916,171
11916,10812
14551,10330
34759,5482
34759,10568
51426,6194
42986,8411
26317,25065
43490,6194
40683,6194
8092,6194
8092,54052
18200,306
15925,219
32087,2595
290,306
290,10163
290,11273
11463,11274
2470,11955
2470,16320
2470,21108
42640,5488
30462,306
10243,306
10243,19754
42541,54237
37103,306
46059,306
46059,14115
40085,306
40085,10917
47684,1221
2263,559
2263,14723
6523,306
2527,12778
2527,18477
18780,306
19728,306
26205,306
3009,1284
6643,12315
6643,14269
18972,306
14817,4
14817,2348
41426,31587
41426,91502
41791,181
41791,6235
49842,62532
41670,278
41670,915
41670,23234
41670,23235
41670,23236
30708,2532
30708,6194
38765,2532
38765,6194
29627,364
29627,7049
29627,11493
36372,4361
36372,6455
36372,29849
36372,29850
30529,1475
30529,2359
30529,22979
30529,55381
24073,23
24073,33
2071,927
2071,8411
43516,306
33638,4376
33638,7698
32489,33
32489,1830
48864,9195
48864,10282
10152,12
31246,20877
11375,5
11375,497
20694,2348
20694,24955
16311,1380
16311,2857
16311,3174
24985,15278
55735,28236
39088,9341
17813,1171
17813,1403
17813,1423
17813,86256
42995,441
42995,14048
4708,4
4708,1497
4708,1723
35068,4
35068,16593
35068,52520
42511,4759
35669,1314
49584,418
49584,2948
49584,8724
49584,48199
170,284
170,10889
9471,5
9471,4022
9471,10239
9471,19813
12800,2706
9581,5632
9581,25714
117179,40765
117179,40766
15486,14591
216,10869
216,11626
47676,8
47676,3322
47676,24868
45139,55037
44736,5
44736,1807
44736,5940
18569,60
18569,1553
52758,10096
38171,306
61225,33
61225,20986
61225,51560
18886,4
24109,441
19957,8411
42176,3645
42176,4376
42176,6194
39231,33
39231,3809
39231,10697
18722,33
43039,8526
43039,39125
40634,3645
40634,6194
20645,2680
20645,4641
20645,5070
33454,1460
33454,8411
19753,6194
19753,66659
19753,76320
11482,1497
42492,3645
42492,4376
6949,2153
6949,6194
1927,33
1927,10565
1927,11533
1927,19551
10327,2308
10327,2527
10327,8411
14411,521
296,5
296,763
296,6194
296,7340
296,19116
296,23636
302,83
302,104
302,147
302,148
302,149
302,150
22,2
22,130
46993,346
46993,856
46993,11793
46993,93186
8698,306
8698,475
8698,1507
8698,12087
8698,19352
554,318
34840,82
34840,5358
34840,18367
17920,8719
17920,15278
17920,22153
17920,60283
40947,328
8961,441
8961,10288
17403,1867
17403,10146
17403,14718
9486,33
9486,694
3472,14
3472,288
3472,1390
3472,12666
35265,2441
25921,908
25921,8724
11894,477
11894,6194
20726,56
20726,6194
24558,559
12649,441
12649,18705
44916,6194
24356,288
24356,763
1996,4
1996,657
1996,762
1996,840
1996,3324
1996,14362
1996,19105
4464,33
4464,158
4464,862
4464,7293
4464,9195
12279,7405
9104,1983
9104,9349
9104,10565
33339,5286
33339,26468
47232,10102
47232,22289
47232,78182
71714,9980
71714,22483
71714,22622
54580,357
54580,850
54580,6279
54580,9974
54580,10050
54580,11737
54580,11955
54580,12009
54580,12010
54580,12011
