id,name
55799,"Rogers Telefund"
1400,"Labrador Films"
991,"Totally Independent"
26139,"Salter Street Films International"
25580,"Filmline Productions"
79727,Katzka-Jaffe
37061,"Basket Case Productions"
8255,"Antoinine Green Bridge"
8257,"The Scottish Arts Council"
13816,"Hyde Park Entertainment"
76083,"UGC DA International"
26423,"BrownHouse Productions"
65559,"Bottom of the Ninth Productions"
3984,"Entre Chien et Loup"
10784,"Cerito Films"
11035,"Caroline Productions"
11036,"Cinémanuel"
10696,Malabar
16058,"Da Ma Produzione"
5845,"Royal Shakespeare Company"
27405,"Marat Sade Productions"
12049,"Alan Jay Lerner Productions"
15749,"Les Artistes Associés"
2200,Liveplanet
692,Sogecine
7571,LionsGate
26927,"i5 Films"
4552,"Filmfabriken Baltic Sea AB"
1824,"Gravier Productions"
51312,Animationwerks
2184,"Tollin/Robbins Productions"
2315,"Paramount Classics"
4059,"Independent Film Channel"
448,"Key Films"
995,"Cinerenta Medienbeteiligungs KG"
21784,Cinerenta-Cinebeta
21785,"VCL Communications"
816,FilmEngine
15700,"Chickie The Cop Production"
53732,"Daniel Fried Productions"
53733,"Rhulen Entertainment"
85163,"Powers That Be Pictures"
85164,"Magic Entertainment, Inc."
85165,"Miracle Entertainment"
37015,"Ben-Ami/Leeds Productions"
4237,"Magnum Motion Pictures Inc.."
2786,"Warner Home Video"
3213,"Disney Channel"
14585,"Leucadia Film Corporation"
16850,"ApolloMedia Distribution"
46195,"Luxembourg Film Fund"
53010,"D'Artagnan Productions Limited"
53011,"Q&Q Medien GmbH"
12245,"Robert Lawrence Productions"
89134,"Metal Productions Inc."
89135,"Maysville Pictures"
95163,Behnegar
9281,"Tai Entertainment"
10393,"Vertigo Films"
29467,"Proyecto Tucan"
5726,"Universal Pictures International (UPI)"
2127,"Uco-Film GmbH"
3858,"GHS Productions KG"
3859,"Munich Film Partners & Company (MFP) GHS Productions"
3860,"Nides/McCormick Productions"
4120,"Access Motion Picture Group"
4121,"Giraldi-Suarez-DiGiaimo Productions"
89627,"Glitter Productions"
89628,"Maroon Entertainment"
24939,"WV Films II"
39237,"Liam Films"
5044,"Infinity Omnimedia"
5045,"TBN Films"
7492,"Discovery Channel Pictures"
5417,"Juniper Films"
1398,"Les Films Corona"
2259,"Adelphia Compagnia Cinematografica"
1036,"Academy Pictures"
3302,"Harbor Productions"
5538,"Sandy Howard Productions"
12266,"Norlan Productions"
60963,"Ira Steiner Productions"
1763,"Europa Film"
44438,"Viking Film"
5038,"Granox Productions"
4448,"Grandon Productions"
15149,"SinCap Productions"
12607,"Grandon Productions Ltd."
8040,"Casey Productions"
1044,"Franton Production"
10568,"Pennebaker Productions"
1931,"Filmové Studio Barrandov"
3909,"Fogbound Inc."
14312,Polytel
14313,"The Who Films"
33433,"Furthur Films"
2932,"Red Hour Productions"
2933,"Tenth Planet Productions"
10692,"VH1 Television"
12178,"Red Hour Films"
3753,"Kismet Film Company"
18336,"Harvest Pictures"
36973,"Random Harvest Pictures"
72874,"Providence Entertainment"
72877,"Tricor Entertainment"
72878,"Truth Soul Armor"
1628,"V.M. Productions"
7161,LivePlanet
11461,"Bad Robot"
4194,"Karz Entertainment"
21518,"Simon Fields Productions"
10046,"Wanda Visión S.A."
44709,"Cuatro Cabezas"
44710,"4k Films"
52704,"The Jerry Gross Organization"
20614,"Luther Davis Productions"
20615,AEC
2764,"Chessman Park Productions"
13100,"CiP - Europaische Treuhand AG"
3441,Lamitas
19122,"Bloodstar Productions"
890,"Cheyenne Enterprises"
52944,"Lotus Pictures"
5552,"Media Asia Films"
243,"CB Films"
79023,"Immagine e Cinema"
636,"Babbo Inc."
2017,"Film Roman Productions"
40697,"Total Film Group"
40698,"Firelight Films"
570,"Bandai Visual Company (JAPAN)"
1393,"Tokyo Broadcasting System (TBS)"
11671,"Studio 4°C"
18347,"Sidekick Entertainment"
22308,"Echo Lake Entertainment"
10463,Levy-Gardner-Laven
61092,Wellborn
60535,"Rhodes Pictures"
5018,"Lockheed Aircraft Corporation"
53511,"National Air and Space Museum"
10154,"Cartier Productions"
38223,Dreamland
1240,"Film Bangkok"
87466,"Pang Bros."
302,Ibermedia
6458,"Instituto Nacional de Cine y Artes Audiovisuales (INCAA)"
74894,"Estudios Darwin"
74895,"Romikin S.A."
74896,"Patricio Tobal"
74897,"Editorial Capayán"
74898,"Fundación Octubre"
74899,"Mandarin Films S.A."
74900,"Punto B.S.R.L. Planificación y Medios"
74901,"Taxi Films"
22291,"Gallery Motion Pictures"
22292,"Keystone Studios"
4302,"Dog Pond Productions"
33798,"Focus Productions Inc."
33799,"Carros Pictures"
380,"Thousand Words"
27356,"Line Research"
27357,"Flat Black Films"
19116,"IMF Internationale Medien und Film GmbH & Co. 3. Produktions KG"
5389,"A Happy Place"
23503,"13 Ghosts Productions Canada Inc."
20917,"Better Than"
20919,"France Télévision Distribution"
20920,"Meercat Films"
20922,"New Vision Films"
2214,"Flower Films"
2651,"Fragile Films"
4378,"The KL Line"
93580,"Wonder works studios entertainment group"
26468,"IFC Productions"
26469,"InDigEnt (Independent Digital Entertainment)"
36982,"Tape Productions Inc."
1686,"Indelible Pictures"
4700,"Linson Entertainment"
53817,"Stolen Film Productions"
24342,"Zoomo Productions"
3377,"Fluff and Fold LLC"
3840,"Numb Gums Production Inc."
73956,"Runteldat Entertainment"
73957,"Firm, The"
780,"Red Wagon Productions"
7385,"Kalima Productions GmbH & Co. KG"
1102,"Producciones Anhelo"
11628,"Tequila Gang"
842,"GreeneStreet/SKE Films"
50103,"Plitt Theaters"
16127,"Film Guarantors"
25807,"Les Films Georges de Beauregard"
9331,"Rob Houwer Productions"
3453,"Umbrella Films"
11771,"Python Films"
14837,"Lynx Films Ltd."
10906,"Les Films Impéria"
10907,"Les Productions Georges de Beauregard"
4950,"Antares Produzione Cinematografica"
417,"Australian Film Commission"
4808,"In-Cine Compania Industrial Cinematografica"
41539,"Rastar Films"
15062,"Turbine Films Inc."
10317,"Cinema 77 Films"
4705,"Arkoff International"
87817,"Earthling Associates"
40161,Interstar
11116,"The Bryna Company"
69253,"Artanis Productions Inc."
23126,"Starling Films"
16771,Sino
14389,"Burroughs Productions Inc."
1819,"Cinema 77"
18068,"Adams Apple Film Company"
22051,"South Street Films"
42761,"Wescom Barber International"
5410,"Maxim Productions"
21468,1818
21469,"Lone Wolf McQuade Associates"
21470,"Topkick Productions"
10218,"Jack's Camp"
67993,Dorchester
17779,"Simon Productions"
129,"Section Eight"
80889,"Fouad Nahas"
42932,Headquarters
1016,"Man's Films"
2442,"Counihan Villiers Productions"
2683,"Rai Cinema"
12024,"Télédistributeurs Wallons"
23433,"Noé Productions"
49181,"Studio Maj"
85739,"Foundation Montecinema Verità"
85740,"The Centre du Cinema et de l'Audiovisuel de la Communauté Française de Belgique"
85741,"Slovenian Film Fund"
85742,Multivision
85743,"Canal + Belgique"
85744,"Fondazione MonteCinemaVerità Locarno"
85745,"Direction du Développement et de la Coopération (DDC), Département Fédéral des Affaires Etrangères"
85746,"The European Co-Production Fund Limited"
13818,"Burnside Entertainment"
1801,"Rene Clair Productions"
4411,"MMC Independent"
12000,"Tapioca Films"
27897,"Filmstiftung Nordrhein-Westfalen"
30994,"Union Générale Cinématographique (UGC)"
2882,"Neal H. Moritz Productions"
349,"Cruise-Wagner Productions"
10791,"MBP (Germany)"
29052,"The New South Wales Film and Television Office"
4278,"Tempean Films"
19878,Quintra
35061,"Colgems Productions Ltd."
24373,"Delphi Productions"
24374,"Zone Productions"
45689,"Native Pictures Productions"
81134,"Atchity Entertainment International (AEI)"
10397,"Alpine Pictures"
14908,"Curtleigh Productions"
13955,"H & J"
5067,"Steve Krantz Productions"
14238,"Cinemation Industries"
89283,"Black Ink Films"
94147,"Aurica Finance Company"
94148,"Fritz Productions"
19,"Film Roman"
81017,"Cine Camera"
40444,"Clifton Productions"
1267,"Ecosse Films"
52843,"Pod Films"
3645,"Barwood Films"
8845,Ladbroke
695,"Lee Daniels Entertainment"
35868,"Proletariat Productions Corporation"
40144,"Cine Grande Corporation"
50433,"Conquistador Entertainment"
54940,"Algonquin Productions Limited"
14535,"Elstree Distributors"
14536,"Springbok Productions"
18982,"Lancelot Films"
616,Eskwad
25862,"Studio Image Soficas"
25863,"Natexis Banques Populaires Images"
8041,"Homegreen Films"
13334,"Lionheart Entertainment"
37449,Winston
81359,"Rota Productions"
10318,"Polyc International BV"
21635,"Mojo Films"
21636,"PK Pictures"
22231,"Israel Film Fund"
84848,"Yes Productions"
84849,"Cinema Factory Production Ltd."
42033,"The Sam Company"
5747,"ZDF Enterprises"
37667,"Aspen Productions (I)"
79024,"Ingo Preminger Productions"
3809,"Gibraltar Productions"
3811,"John Frankenheimer Productions Inc."
7692,"World 2000 Entertainment"
7693,"Count of Monte Cristo Ltd."
5329,"Pandora Pictures"
5367,"Gaylord Films"
4676,"ABS-CBN Film Productions"
10417,"Star Cinema Productions"
10706,"Unitel Classics"
7475,"Arc Light Films"
43412,"Pyramid Productions"
3196,"Tezuka Production Company Ltd."
4673,"King Record Co."
9068,"Kadokawa Shoten Publishing Co."
11073,"Sony Pictures Television"
44804,"Metropolis Project"
238,"Rai Cinemafiction"
11913,"Telepiù"
3615,"BIG Pictures"
89510,"Renegade Women Co"
89511,"New World Video"
799,"Carlyle Productions"
1122,CAPAC
1145,"Belga Films"
1137,"S.N. Prodis"
1546,"Universal Pictures France"
1547,"Uranus Productions"
7045,Panitalia
14697,"Paris Film Productions"
1772,"Mondex Films"
43717,"Hacienda Productions"
748,"Mosaic Media Group"
53676,"Veto Chip Productions"
9974,"Instituto de la Cinematografía y de las Artes Audiovisuales (ICAA)"
32718,"Departamento de Cultura del Gobierno Vasco"
82310,Idea
74061,"Eldorado Films"
21447,"David Ladd Films"
17106,"Burg/Koules Productions"
23019,"Evolution Entertainment"
3476,"Walt Disney Animation Australia"
5391,"DisneyToon Studios"
12402,"Walt Disney Animation Canada"
2773,"Broken Lizard Industries"
10843,"Future Films"
33025,"winchester films"
79699,"Cinecitta Italiana Stabilimenti Cinematografici"
79700,"Compagnia Cinematografica Montoro (CCM)"
60530,"Llenroc Productions"
43714,"Columbia Pictures Corporation, Rastar Pictures"
6318,"Brut Productions"
159,"Shady Acres Entertainment"
20352,"NDE Productions"
67988,"WV Films LLC"
67989,Material
23525,"Centre Street Productions"
23526,"Streetlight Films"
1360,"Glass Eye Pix"
10593,"Wrather Productions"
26818,CBK
26819,Sebor
3466,Movic
8093,"Rouge Films"
8094,"Strange Dog Productions"
53005,"Wheelhouse Entertainment"
53006,"Motion Picture Production GmbH & Co. Erste KG"
7120,"Rezo Films"
21738,"Messaoud/a Films"
21740,"Dacia Films"
21741,"Kinétique Inc."
34197,"Rover Film"
36546,"ADC Films"
47154,"Kroyer Films"
81129,"Youngheart Productions"
81130,"FAI Films"
4531,"Films Dara"
4835,"Beatrice Film"
6082,Filmirage
12740,"DMV Distribuzione"
37167,"Don Bluth"
2187,"Variety Film Production"
73642,"Garrett-Klement Pictures"
14069,"Hope Enterprises"
323,"Diana Productions, Inc."
3249,"Fritz Lang Productions"
69989,"Monophonic Inc."
93530,"Noel Pearson"
37358,"Initial (II)"
21120,"Neo Modern"
21121,"Greycat Films/Neo Modern Entertainment"
3147,"Boyd's Company"
3148,"Kendon Films Ltd."
3149,Matrixbest
87947,"Goodmark Productions Inc."
15165,"Centar Film"
4799,"Eurociné"
16119,"J.E. Films (Julian Esteban Films)"
25131,"Calendar Productions"
8276,"Philippe Dussart"
23666,"Andrea Films"
876,"Sara Films"
9246,"TV13 Filmproduktion"
33660,"Camp Hill"
4675,"Duty Productions"
3543,"Ninth Configuration"
6117,"Stefano Film"
4112,"American Cinema Productions"
14538,"Mulberry Square Productions"
1660,"Fígaro Films"
17955,"El Pico S.A."
17956,Transcinema
9383,"Blue Sky Studios"
11749,"Twentieth Century Fox Animation"
939,"New Legacy"
12485,"Overbrook Entertainment"
9111,"Sirena Film"
22805,"7 Films Cinéma"
57783,"Sept Films Cinema"
4143,"Eden Wurmfeld Films"
11078,Cineric
84889,"Michael Alden Productions"
84890,"Brad Zions Films"
80364,"Promises Film Project"
1101,"Bésame Mucho Pictures"
8825,"Lucille Ball Productions"
65658,"Danger Filmworks"
7676,Entertainment
75037,"Challenge Film Corporation"
75038,"XYZ Funding N.V."
29655,Investimage
95301,"The Running Scared Company"
3037,"Baby Cart"
3038,"Katsu Production Co. Ltd."
25674,"Endemol Entertainment"
62287,"VSE Film"
1968,"Viking Films"
3455,Rifilm
47033,"Planet-Film Berlin"
5611,"Milk & Honey"
11322,"Justin Pictures"
11323,"Linovo Productions GmbH & Co. KG"
11324,"Pacific Title and Art Studio"
2351,Jetfilm
12318,Triumfilm
7795,"Indelible Productions"
2939,"98 MPH Productions"
11731,"Bavaria Film International"
21972,"Media Programme of the European Community"
22319,"Centre Européen Cinématographique Rhône-Alpes"
33149,"Havas Images"
75885,"Arts Council of Wales"
13336,"China Blue Productions"
49166,"Zuleika Farms"
49167,Capricorn
49168,"Producciones Cabo S.A."
966,"Monarch Pictures"
8488,"Ameran Films"
5521,"CP Medien AG"
267,"Beverly Detroit"
1784,Partizan
12026,"Gold Circle Films"
95018,"MPH Entertainment Productions"
14686,Vista
153,"Minerva Film SpA"
193,"Excelsa Films"
36577,"Transatlantic Entertainment"
78926,"Tomatos II"
94027,"Dow Chemical Company"
23382,"Schroeder Hoffman Productions"
346,VideoFilmes
83123,"Dan Valley Film AG"
701,"Meespierson Film CV"
1756,"Broadway Video"
8896,"Manhattan Pictures International"
27318,"Mulholland Pictures BV"
27319,"Jagged Films"
4718,"Naya Films S.A."
7100,"Patagonik Film Group"
2640,"Odeon Film"
21783,"Crystal Lake Entertainment"
77845,"Monarchy Enterprises S.a.r.l."
794,"Agi Orsi Productions"
795,"Vans Off the Wall"
33267,"ECM Records"
96043,"Humble Journey Films"
1826,"Play Art"
5349,"Productions Cyme"
13715,Mondial
38059,"Cinema Enterprises"
64860,"Grand Bay Films International Pty."
4566,"Cinema VII"
4567,PSO
10235,"Vision P.D.G."
2102,"Frankovich Productions"
60445,"International Cine Productions"
5761,"Cinema Group 75"
12608,"Hybrid Productions Inc."
11837,"Frontier Pictures"
51753,"Bedlam Pictures"
58248,"Unfaithful Filmproduktion GmbH & Co. KG"
37086,"Pathé Image Production"
73964,"SAF Productions"
15669,"D.R. Comunicazioni di massa"
15296,"Galaworldfilm Productions"
15297,"Gordon Films"
1539,"Fuller Films"
2650,"Ealing Studios"
12601,"FM Productions"
12602,"Last Waltz Inc."
1089,"Witt/Thomas Productions"
13938,"Marilyn Monroe Productions"
45228,"The Company of Artists"
21410,"S.O.A.F. Productions"
15010,"Illumination Films"
22544,"MusicArtsDance Films"
4631,"Antarctic Pictures"
65846,"Antarctica Productions"
3012,"Pathé Distribution"
74541,"Studio Images 6"
23276,"Trumbull/Gruskoff Productions"
1441,"Associated British Picture Corporation"
11345,"Stillking Films"
11617,"Gaylord Productions"
25886,"Outpost Studios"
36175,"3 Ring Circus Films"
36176,"Concrete Pictures"
5326,"Igloolik Isuma Productions Inc."
7384,Hypnotic
2812,"Lion Rock Productions"
4117,"Pagoda Film"
52926,"British Sky Broadcasting (BSkyB)"
21097,"Worldwide Media"
5928,"Česká televize"
44171,"Phoenix Film Investments"
14160,"Jaffilms Inc."
6434,"MGM Home Entertainment"
22064,"Hombre Productions"
20544,"Knightsbridge Films"
73999,"Euphoria Films Production"
15152,"Geoffrey Productions"
766,"Blue Tulip Productions"
26265,"Ronald Shusett/Gary Goldman"
2948,"Showtime Australia"
57623,"Rumbalara Films"
57624,"Olsen Levy"
4859,"Nickelodeon Animation Studios"
67244,"Snee-Oosh Productions"
879,"Out of the Blue... Entertainment"
5019,"Wagons East N.V."
1894,"Josephson Entertainment"
4396,"NBA Entertainment"
11016,"Like Mike Productions"
7899,"Cartoon Network Studios"
19578,"Momentum Pictures"
63105,"Animal Planet"
68063,"Winchester Films"
68064,"Best Picture Show Company, The"
22902,"Tripod Entertainment"
2487,"Rockwell Eyes"
16211,"British Film-Makers"
16686,Pluperfect
11626,"Tango Film"
15583,"P & L"
72,"Valoria Films"
693,"Alicia Produce S L"
6780,"Televisión Española TVE"
11954,"Sociedad General de Cine (SOGECINE) S.A."
3241,"Electric Entertainment"
2471,"National Geographic Society"
11371,"Palomar Pictures (II)"
20344,"First Light Production"
15888,"Moving Pictures"
52943,"Gratitude International"
73331,"Ministry of Propaganda Films"
73332,"Woodland Pictures LLC"
73333,"Highway Films"
86089,"Dolly Hall Productions"
67065,"Universalia Film"
11865,"Twentieth Century-Fox Productions"
1874,"Industrie Cinematografiche Italiane"
29602,"Hungry Eye Lowland Pictures B.V."
29603,"Flan de Coco Films"
1219,"Baby Cow Productions"
2452,"UK Film Council"
13413,"Hubert Bals Fund"
95108,"Payam Films"
95109,Sharmshir
32687,"Yongning Creation Workshop"
32688,"Kwan's Creation Workshop"
5402,"Easy Film"
5403,"Nordisk Film & TV Fond"
5405,"Roy Andersson Filmproduktion AB"
27196,"Ciné B"
25244,"Cab Producciones"
45627,"Antenne-2 (A2)"
81809,"Dorica Film"
8772,Algonquin
24,"Mikona Productions GmbH & Co. KG"
65082,"Shutt/Jones Productions"
2479,"Myung Film Company"
7053,"Catch 23 Entertainment"
27465,"Niccol Films"
23301,"Catchlight Films"
51691,"Serious Dan"
51692,"Without a Box"
2978,"Crusader Entertainment"
2901,"ADR Productions"
13728,"Nomadis Image"
75449,"A.N.P.A. (Agence Nationale de Promotion de l'Audiovisuel)"
8165,"Televicine S.A. de C.V."
16131,"Dialchi Film"
16132,"Lotus Films"
14046,"AB-PT Pictures Corp."
19048,"King-Hitzig Productions"
1070,"Milagro Films"
2193,"DoRo Fiction Film"
48618,"Filmyard Underwaterdeco"
27204,"Key Entertainment"
77852,"Ramcity Productions"
13707,"Films Sonores Tobis"
4456,"Ruff Nation Films"
76490,"Sea Breeze Productions Inc."
18619,"Cobalt Media Group"
89630,"Forrest Films"
17080,"Mark Films Ltd."
17610,"Lobster Enterprises"
17612,"The Night Co."
2926,"Alexandre Films"
23447,"Studio Images 5"
26446,"Conseil Général de l'Indre"
56975,"Betsy's Wedding"
56976,"Martin Bregman Productions"
6429,"Castle Hill Productions"
20716,VTC
15459,"Blood Relations Co."
4559,"Zopix Company"
69037,"Murnau-Flaherty Productions"
14772,"Warner Bros. Home Entertainment Group"
4064,"Society Productions Inc."
2209,I.N.C.A.A.
22133,JEMPSA
27281,"Pol-Ka Producciones"
330,"Fanes Film"
1107,"Seven Pictures"
52109,Typhoon
2755,"Dante Entertainment"
76491,SuperMega
76492,"MHF Erste Academy Film GmbH & Co. Produktions KG"
19477,"Dune Films"
36612,"Belhaven Limited"
4154,"Colombia Pictures"
818,"Gimages 5"
4235,"R%26C Produzioni"
550,"Little Bird Films"
1758,"Tatfilm Produktionsges. mbH"
58093,"Roxbury Films"
4730,"Slough Pond"
67173,"Blue Train Productions"
41251,"Reveal Entertainment"
41252,"Gran Via"
36959,"Starz! Encore Entertainment"
963,Destiny
3204,"Big Idea Productions"
14582,MediaTrade
26882,"Equinox Entertainment"
26883,"Capri Films"
1093,"Shoreline Entertainment"
28761,Pfilmco
35459,"TVA International"
21625,"H5B5 Media AG"
3582,"Jewell Enterprises Inc."
4451,"Alive Productions"
5386,"Black Marble Productions"
78455,"Canon Productions"
10418,"Demi-Monde Productions"
7855,"B.R.C. Produzione S.r.l."
9232,Tecisa
14799,"Filmes International"
55870,"60/80 Productions"
1318,"Allied Film Makers"
1319,"Beaver Films"
770,"Kingsgate Films"
1512,"John Wells Productions"
12426,"Oleandor Productions"
11104,"TiMe Film- und TV-Produktions GmbH"
26136,"Vif Babelsberger Filmproduktion GmbH & Co. Zweite KG"
26138,"Iconolatry Productions Inc."
26140,"United Broadcasting Inc."
8799,"Alicéléo"
57736,"Codi S.p.a."
246,"Film Council"
1268,"Focus Films"
1269,"Momentum Films"
18620,"Artists Production Group (APG)"
52619,"Fifty First Films"
3918,"The Goatsingers"
2636,"Tag Entertainment"
67871,"Broomstick Entertainment"
67872,"Majestic Film Partners"
4596,"Qatsi Productions"
48081,"Ministry of Culture of the Russian Federation"
70046,"Hermitage Bridge Studio, The"
84473,"State Hermitage Museum"
7036,"CJ Entertainment"
11772,"Masulpiri Films"
5844,"Bandai Visual"
12521,"Shinchosha Company"
12252,"Chartoff-Winkler Productions"
12253,"Carlino Productions"
15758,"Triple T Productions"
56518,"Butterfly Valley N.Y."
4376,"First Artists"
89143,"International Cinema"
15672,"Heritage Enterprises Inc."
15673,"World Amusement Partnership #106"
10437,Lisa-Film
19775,"Derby Cinematografica"
7024,"Sender Freies Berlin (SFB)"
23094,"The Cropsy Venture"
17668,"Par-Par Productions"
20997,"Take 1 Productions"
31465,"Chosen Film Company"
13192,"Fideline Films"
14188,"Conacite Uno"
6804,"Zespól Filmowy ""X"""
22527,"Inter Planetary"
16379,"Northshore Investments Ltd."
16014,"F.O.D. Productions"
16015,K-Network
4245,"Time-Life Television Productions"
11333,"Geria Productions"
92940,Florin
8815,"R & R Films"
94198,"Pork Pie Productions"
94199,"New Zealand United"
94200,"New Zealand Railways"
94201,"New Zealand Motor Corporation"
13765,"Lake Films"
13766,"Scottish Television (STV)"
7968,Drakfilm
17609,Triangelfilm
25967,"AB Ri-Film"
55005,"The Birthday Film Company"
14314,"Jupiter Film Productions"
56519,"Red Stripe"
7358,"Cine Artist Film GmbH"
77468,Cine-Source
29165,"Rialto Film"
33352,"Trio Film"
56931,"The Legend Lives Company"
46568,"Zespol Filmowy ""Perspektywa"""
20858,"Navaron Films"
541,"Famous Players Ltd"
36778,"Secret Films"
55642,"The Andre Company"
55643,"Saga Productions Inc."
4804,"Almena Films"
4805,"Film Ventures International (FVI)"
11480,"Montoro Productions Ltd."
22592,"Fort Films"
7331,"Brouwersgracht Investments"
7332,"Chako Film Company"
4664,"Jensen Farley Pictures"
53238,"Ghost Ship Films Pty. Ltd."
6328,"Dickhouse Productions"
90661,"Lynch Siderow Productions"
4367,"Roc-a-fella Films"
12007,"Rat Entertainment"
66002,"Loud Films"
690,"Handprint Entertainment"
2757,"Holedigger Films"
30639,"Roger Dodger LLC"
5302,"Christiano Film Group"
75482,"Tanaïs Productions"
75483,"S.M. Films"
1482,"Famous Artists Productions"
22136,"Murder Inc."
12626,"Boxing Cat Films"
54379,"Makhmalbaf Productions"
2760,"Miracle Pictures"
12500,"Flatland Pictures"
437,"Heyday films"
299,"Instituto Mexicano de Cinematografía"
301,"Cinecolor-México"
303,Cinecolor-Argentina
304,"Artcam y Fonds Sud Cinéma"
7037,"Tube Entertainments"
996,"Pearl Pictures"
997,"Still Productions"
14029,"Independent Producers"
8900,"Carousel Picture Company"
9110,"The Noel Gay Motion Picture Company"
16921,"Kismet Entertainment Group"
46196,"The Victor Film Company"
46197,"Luxembourg Film Fund"
6180,Filmteknik
17593,"Filmhuset AS"
36898,"Hungarian Filmproduction"
26194,"FR3 Films Production"
93494,"Conseil Régional de Haute Normandie"
93495,"Le Club des Investisseurs"
93496,"Credit Lyonnais"
93497,"Conseil Général de l'Eure"
23469,"Societé d'Exploitation et de Distribution de Films (SEDIF)"
46431,Graduation
15099,"Essaness Pictures"
15100,Quest
6160,Filmplan
6161,"Victor Solnicki Productions"
11593,"Deliverance Productions"
22959,"Union film"
28713,"Sutjeska Film"
67032,"TV Sarajevo"
75036,"SIZ za kinematografiju SR BiH"
15706,"Phoenix (II)"
78905,"S & L Films"
6617,"23 Giugno"
20042,"Mann/Caan Productions"
29837,"Instituto Nacional de Cine y Artes Audiovisuales (INCAA)"
30099,"Serene Skylight"
30100,"Ezeiza Films"
11737,"Antena 3 Televisión"
51590,"Meatball Animation"
16849,"Extreme Productions"
14718,"Radar Pictures"
1624,"Deutsche Columbia TriStar Filmproduktion"
318,"CTB Film Company"
2009,"Maipo Film- og TV Produksjon"
17794,"Cinemagic Pictures"
665,"Hochschule für Fernsehen und Film (HFF)"
16814,"Süddeutscher Rundfunk (SDR)"
7229,"Sorcerer Productions"
2912,"Diamond Films"
48638,"Face Productions"
23227,"Magnet Productions"
4497,"Janus Film und Fernsehen"
1605,CineRocket
1829,"Zespól Filmowy ""Kadr"""
8222,"Nordisk Tonefilm"
10626,"Papphammar Produktion"
6848,Lorimar
10309,"Masada Productions"
37434,"Fauna Productions"
4986,Intercapital
44428,Katzka
5902,RKO
42385,"Efer Productions"
15189,"Chai Productions"
55395,"Poncher-Rosen-Beckman Productions"
12616,"Guerilla High Productions"
11487,"Sandcastle 5 Productions"
59051,"Viacom Enterprises"
1587,"P.P. Film Polski"
13031,"Anit Film"
2455,"Red Om Films"
41536,"Tesela P.C."
4626,CineEvelyn
1420,ContentFilm
1182,Telecinco
23490,"Gestevisión Telecinco S.A."
23491,"Tenerife Film Commission"
921,"Next Wednesday Productions"
11842,"Company Pictures"
30169,"Asian Union Film & Entertainment"
37839,"Huayi Brothers Advertising"
94943,"Beijing Zhongbo-Times Film Planning"
94944,"CMC Xiandai Trade Co."
7381,"Alberto Grimaldi Productions"
10740,"Producers Representative Organization"
20397,Sarliu/Diamant
49803,"Precision Films"
58287,"Mack-Taylor Productions"
3002,"Tristes Tropiques"
12523,"Tokuma Japan Communications Co. Ltd."
16004,"Blood Money Partners LP"
16005,"Panoramic Pictures"
217,"Ponti-De Laurentiis Cinematografica"
53696,"The Where's Poppa Company"
4412,Portreeve
13751,"Los Altos Productions"
3238,"Film Funding Ltd. of Canada"
17468,"Vision IV"
43459,"August Films"
14308,"Security Pictures Ltd."
21732,"Edward L. Alperson Productions"
619,"Terra-Filmkunst GmbH"
1570,"Dreamz Unlimited"
367,"Kemp Company"
368,"Splendid Pictures"
11084,"Parkes/MacDonald Productions"
5891,"Cecchi Gori Group"
5892,"Buena Vista International"
2771,"AAMPI Inc."
11875,"H2O Motion Pictures"
52620,"Aconit Pictures"
52621,"JAP Films"
52622,"Natural Nylon II"
36615,"Potboiler Productions"
250,Canal+Polska
260,"Heritage Films"
266,"Agencja Produkcji Filmowej"
268,"FilmFernsehFonds Bayern"
19150,"Telewizja Polska (TVP)"
31087,Runteam
15546,"Cine Groupe"
91006,"Das Werk Productions"
17893,"F.D. Cinematografica"
69232,"Light Night"
19342,"Parallel Entertainment"
19352,"Mediastream Dritte Film GmbH & Co. Beteiligungs KG"
87807,"mr. kirby productions"
1926,"Les Films Du Fleuve"
2695,"Archipel 35"
14714,"China Film Group Corporation (CFGC)"
345,"O2 Filmes"
856,"Wild Bunch"
10954,"Globo filmes"
11444,Lumiere
11445,"Hank Levine Film"
11446,"Lereby Productions"
6142,"Nimbus Film"
27992,"Wim Wenders Productions"
8847,"Olmos Productions"
63240,YOY
2325,"Orsay Films"
1594,"Pantera Film"
4765,"Trinacra Films"
21838,"Distant Corners Entertainment Group Inc."
21839,"Blue Star Productions"
21840,"Morningstar Films"
22370,Katharina
8101,"Omega Entertainment"
65273,"Richard Price"
4717,"Xenon Pictures"
31400,"International Films"
8607,"Visual Eyes Productions"
57818,"Crystalite Productions"
89437,"Ghiznoz Productions"
58262,"Birnbaum / Barber Productions"
19385,"R&C Produzioni"
21321,"MP Productions"
39718,"Agav Hafakot"
11949,"Quixote Films"
11950,"Low Key Productions"
11951,"Eastcroft Productions"
29693,"A Loopy Production LLC"
29694,"2 Loop Films"
8622,"Charter Film Productions"
10,Highlight
11276,"United States Pictures"
6435,"Hallmark Productions"
14345,Cinemabrain
14346,"Japan Video Distribution (JVD) Co. Ltd."
14347,"Melsat Inc."
14348,"Ryu Murakami Office"
8628,"Vale Film Productions"
17890,"Shepperton Productions"
2508,"Cinegai S.p.A."
113,"AB Svenska Ord"
1582,"Titan Productions"
31235,"Cable and Wireless Finance"
71238,"Mercury Pictures"
