movie_id,pc_id
11065,15700
21711,8776
8067,1382
306,4
14794,3067
42787,4
35337,11561
9423,4650
11412,2980
2576,306
40687,306
5781,1657
45862,7642
16905,6194
50474,8411
9399,33
30529,1475
423,268
14,27
2767,7961
9360,3803
2894,7981
9686,9195
83761,11460
4958,1755
66597,36174
22176,4051
42538,28472
42261,14391
19176,23
465,243
30923,4056
26486,10227
16288,14180
47939,11308
10543,33
747,33
9822,4361
11893,14227
39473,6194
2105,491
33302,1666
13166,1171
10246,10313
9746,9195
1538,11084
824,240
11497,6422
26038,306
94666,37909
255,53
25520,65683
2841,1232
18923,11351
12499,6194
2,2396
922,254
17909,15165
441,1784
38615,9195
10680,5888
6715,33
12123,20004
13380,2
11804,1063
20694,24955
49299,36863
13685,441
4421,1644
13187,5173
922,663
9279,436
11978,711
2898,18
54979,41955
9541,267
33138,88015
47888,41
605,79
48862,14
25466,11736
14275,8
49299,8411
13938,3088
29396,10324
1669,1693
9456,6455
48686,1444
12142,1632
638,374
8914,79
2039,8411
586,12
49314,41
25037,14029
9874,1445
15379,1444
96,4
31388,35535
39787,4255
53761,4
47045,6313
9434,175
10868,4
27793,1766
40729,10166
22016,37071
8080,44
45213,1477
51945,7089
6951,9195
11697,10698
11633,3363
943,6194
50173,9303
12145,33
52038,288
12793,68248
10396,1312
25736,8411
687,10163
269,10907
3170,3166
35797,16772
36773,1363
17339,441
25562,4
8220,2354
8441,2430
2293,37
12622,6919
27437,6
2528,93494
1414,15469
8289,2369
62956,75885
68445,7327
11706,4
11327,15058
58911,6825
26225,26468
9071,13190
47333,14
2671,1194
31442,81478
49799,17725
18937,6194
194,591
29015,1606
103,46060
21515,4
22435,17609
19429,932
6415,79
14267,38223
11820,497
32085,3166
13105,1812
46754,3083
1584,4
2054,915
49922,718
21131,3908
26234,1138
982,623
12481,2521
38970,15139
46767,61336
10876,30257
15139,306
18200,306
8043,14390
11774,49325
925,4319
9589,1627
62185,59770
10628,6194
12110,97
80677,14562
10881,3340
25468,55642
11564,12616
147164,5120
45572,32540
9326,1693
1909,12
49565,10473
40160,9266
38304,884
42801,10000
30204,14091
25319,4820
8409,21975
12524,888
24003,6
19382,2070
42812,8411
427,21172
42713,27756
604,1885
38866,26883
30666,15980
38921,6194
561,6194
46993,346
11075,17338
404,181
23761,6114
10217,8
5852,1171
2043,4
11489,18367
628,360
30140,23617
4202,1587
1883,6194
10161,1468
36355,33
32015,5120
27378,843
27362,30967
27554,4689
161795,40955
27117,33
9081,380
11873,514
11135,10282
6038,58263
10766,2767
25403,9364
10742,380
607,56
2625,1177
24106,33
30157,16366
10715,430
21874,6194
2202,8411
108553,365
72086,40349
105763,40668
31064,42932
13524,6194
6038,58262
18722,33
10046,11473
47340,23570
11015,15278
9606,3196
36669,7576
6399,20997
29259,534
15170,5
20628,2418
22829,4
18129,14
277073,57297
63945,23098
21544,11352
6028,8263
14328,19424
10372,1
5910,3034
24798,6194
10169,1988
46466,26446
26477,4
42986,8411
22797,6194
31591,14160
31217,5070
24402,10496
11492,94953
1634,508
10394,11358
2502,33
78146,13549
85255,8411
19322,21858
70,1171
10808,1301
29852,42186
10427,278
1073,22513
49184,11694
11684,64
41488,11550
9542,559
70842,14310
14510,1212
8392,12516
229,33
877,60
30157,37909
127,1587
10001,6194
27681,2786
18502,1950
18836,12527
9377,4
10607,3492
62429,6179
12658,711
3121,3065
28043,13862
27816,16636
8342,85740
1359,15231
20992,318
1678,622
22345,4077
9606,11073
28198,49589
37266,1472
44308,14
89571,7965
41590,6194
1816,67888
30801,4
41503,306
42186,16466
8665,10104
15516,17610
9385,7964
51230,7025
11541,8808
11609,469
41253,6194
103488,10159
29587,19684
233,14150
67342,6379
112961,68154
11393,559
13853,6194
57745,8257
35343,8222
187,7405
29437,46690
128,20192
9905,1382
25166,14589
339,181
38191,6194
9616,14652
37797,20192
33665,5334
13667,3902
17044,763
11704,60
19426,2260
15259,13549
11589,3057
12086,7680
72086,13992
42634,4051
9425,248
31336,5358
8744,14
119623,5982
335,11386
27223,12552
15771,10201
40440,10382
12138,10210
1791,18367
18837,570
570,18367
12101,8411
11015,657
3134,5942
8696,9195
2034,172
1888,776
107693,69232
32035,41
1493,97
45019,58247
5851,6194
9558,364
1487,5
8866,55140
4967,9195
18047,12551
10756,2
939,6194
4923,306
1373,700
40723,7120
34170,60
29449,3952
12776,6651
15720,12026
14676,5538
167087,850
27458,4
41280,4664
23626,5367
995,60
14797,2269
10577,65507
47406,64
46435,506
42832,13305
2360,1095
37019,84668
27632,12240
49299,36865
10635,559
1492,10900
10808,306
395,11345
35588,5
21,13723
55912,20076
8698,1507
61813,15709
13815,14
8583,348
79474,6639
9737,10288
39141,26469
8067,93311
64334,5358
15482,78926
819,11407
9451,4
48660,34505
9041,356
9403,11661
658,60
40634,3645
11560,20719
36797,2
17915,5
27274,4648
77936,44822
9461,14665
28732,285
36105,20698
32546,6639
12477,10342
1778,19730
968,612
41834,850
11077,23
31603,14309
48678,8583
13821,2819
18987,33
33519,36394
42566,18068
561,434
9977,20197
438,44323
14370,3088
11306,97
79,2269
43452,15957
15413,3268
10999,1885
2290,10230
3509,11510
11235,7049
9429,2822
34303,88812
30072,16061
11169,19952
24248,1216
47018,31080
3001,1286
60015,8369
570,243
14557,4
11880,8900
39002,7588
622,354
30304,84840
11056,7302
29987,25080
1885,2596
15292,3672
9538,6161
78,6194
1846,2419
48580,8800
9352,2364
1430,26137
30049,60281
10209,12918
141003,57268
11583,60
38304,5358
84087,8411
146,20291
27171,1951
9902,24212
10133,185
78076,9266
17614,93095
44154,14102
11056,7405
1811,1475
29259,1826
53150,12360
43751,6651
36850,3276
8446,464
10213,7405
14289,6194
11850,10097
427,13800
2668,4
4599,9195
29756,10324
43130,441
44289,1472
41678,2464
105045,1712
75531,4650
6073,506
2666,908
763,11
563,559
169,1885
11371,4
21866,89137
124834,18367
10497,5358
133575,80578
12542,10353
125587,1898
814,607
49935,18367
39939,43
1996,762
38560,44426
27098,17666
9929,5850
499,14683
69035,20928
63076,3324
20681,5417
817,12
44463,5
26596,1432
18913,56975
10678,9195
10631,6179
4104,8411
34388,4
56137,364
54287,6177
16784,19354
21968,6194
9584,60
11378,1398
9021,12626
23943,49131
32562,58855
4326,230
819,278
34530,5070
17258,306
8973,3557
29973,6194
12127,1080
13920,497
49721,8724
44705,491
14696,881
29682,3166
12230,3166
12185,4
4708,1723
2636,2596
10096,497
39125,5756
11615,24
11698,843
133919,7445
12088,79
49184,88165
11637,497
10974,3054
11076,5842
10835,5551
28055,12713
58770,37
10531,8
11775,23
22244,4064
48797,80256
44281,71842
70113,5
829,10208
12079,23909
20009,34
11387,5
9397,27
9781,90197
11531,2188
48524,3823
28942,10319
33251,7037
3089,1316
12107,23
25087,10354
2767,461
39141,86089
38505,5358
38904,11054
2438,4
9667,129
12655,1898
10687,508
11547,22953
97648,4
10650,6194
2668,551
10646,5
22102,6313
31546,28205
61578,635
9080,6194
9283,14
10371,27128
37563,16366
7341,60
34326,9255
9699,1582
10452,850
11023,1143
8963,915
10859,9195
14295,11351
11371,551
17263,40415
31618,8880
69234,38517
43643,2
21968,79635
85673,18884
944,5739
16448,97
30072,174
53287,1644
2026,26947
4917,1814
13898,2835
27632,10481
3573,1363
262,306
864,5888
10029,38085
2058,6194
11772,8411
11429,14332
5511,11788
7863,8
43892,3245
314,6194
259209,9195
2124,1504
14484,12
1783,1160
16180,1036
6217,4361
833,12778
2275,21409
13560,52621
4147,27
42135,9
10149,14
23724,4263
11615,81128
13778,4
26290,3857
17993,35480
49225,6312
31336,22722
88930,4
26275,11846
746,469
40814,13336
35806,10330
802,516
65066,6194
13891,14
996,4
814,276
278,6194
44297,1677
895,5120
16889,306
36915,12
10077,87851
6404,4606
10547,285
1280,685
4806,4
9334,7385
795,20555
11020,8808
37636,23912
46918,881
331,13
10625,89094
29185,9195
8737,60530
41204,6194
46973,3434
8494,559
10412,5186
8922,70
10876,43
1643,64
53027,41
36971,254
80713,3857
32076,41
81048,16005
11174,6181
67809,3268
11046,8411
18222,17067
9095,559
87729,9195
194,592
7300,10103
9393,47
38714,17348
59143,4
12142,1062
7288,14
5332,1899
42228,6194
789,1931
32631,11393
11454,484
3131,7381
62001,60
66043,38851
19366,8411
31151,8411
99826,921
18975,2499
10204,53414
46435,10100
3512,6194
20873,5120
50785,249
6081,10257
48580,11793
18919,3324
154,4
11444,11037
13966,185
77633,441
48217,7089
24188,12989
918,601
9426,396
11698,4606
26275,12149
66194,23792
10373,14313
143,33
9710,1445
13965,2
18192,33798
15186,14729
63945,31551
149,10920
26578,41
32042,6194
3293,678
1902,635
97447,75449
42492,3645
10935,10932
11240,73964
11846,5842
4824,762
36815,74008
37347,6
12627,32520
70842,14311
26180,441
66946,9255
14034,8411
18836,324
16328,40413
22527,6194
18086,4535
20616,306
23945,6194
27064,1
28910,8411
124613,19262
22140,8109
12254,5620
11967,10210
13821,2818
17796,3397
79,724
9781,90196
43316,10330
41792,10163
8690,2185
47140,346
10401,5358
41944,8802
9040,612
10588,23
21030,8411
14577,3929
4488,17611
36266,16366
50797,6454
59401,8411
25520,1270
10412,11840
15024,11345
33954,614
71754,3498
12596,20555
10324,11061
20763,5738
441,267
271462,90117
8374,1403
276635,181
1946,806
302,83
38880,80364
9545,11409
124029,4063
20156,14
30237,5028
769,8880
28176,1
46119,1422
11031,3566
48750,22123
25678,1444
36929,10210
12207,3055
22657,34103
11023,10163
10785,6
2114,5
26635,6194
9289,306
14677,611
553,76
11775,2092
27274,16636
43805,8411
88641,365
10166,2504
10954,2359
16155,1683
31336,18367
10641,8411
5709,19909
16149,3147
21989,60
37094,644
14585,803
42006,4582
4929,60
1548,247
13437,22006
12628,9195
12493,2680
2291,14723
2094,4
431,22210
38348,2389
23356,10510
14881,33
10564,306
29715,11971
42108,17219
24214,4
10397,4
10077,87848
42617,7508
38621,915
20848,5120
46686,27934
38960,157
26317,25065
41089,44731
2757,8856
6277,11602
10644,5237
857,4
11562,13309
1413,360
68347,14723
36349,1950
14347,556
55730,1930
387,7025
10307,2347
12527,6647
1430,26139
11051,33
786,485
34614,76
27450,12
5917,6194
820,523
1966,19116
41417,306
401,11728
26644,12745
122677,13981
13853,69888
26638,5774
24348,16644
1613,8582
33796,16923
19380,6194
12477,12521
10613,10565
9453,12872
27791,56396
9882,13769
10306,8411
11485,2380
47144,83479
42997,441
10373,14312
140897,10202
1278,20783
9471,4022
2023,19477
124633,30226
35645,69627
8469,13298
35188,4
16225,15546
1594,92221
659,1521
22584,6194
29244,8411
31336,21990
9637,748
13703,306
41801,2051
2022,441
10376,27597
71065,38154
9705,79
22244,4065
60855,36024
11087,10201
2332,189
15673,158
9443,7049
11547,35
43452,4928
14571,8182
786,5
37108,4063
755,53009
17917,441
41975,875
10264,6194
18713,175
5071,310
41206,33
11663,919
17414,3311
20357,13323
124839,58227
558,326
46029,10201
9764,881
16435,55949
91076,11955
15992,158
4553,7302
6069,2537
16417,38208
36266,5869
42106,6639
36834,6849
68430,9195
20759,54051
42238,10636
48864,10282
2105,33
853,11358
30069,4357
1433,1102
3870,60
9405,5
12582,41
29455,6181
1934,33
9507,559
10705,288
28059,11510
1364,11954
1913,11408
2294,7405
8293,2370
54655,36676
985,12226
38304,18367
179,932
5051,16527
8337,17824
161080,2268
11592,17411
27256,14377
11593,594
20357,2268
107743,5993
4464,158
7452,2240
15723,1403
49934,75036
11298,502
29204,4921
18417,9195
54580,11737
11892,23382
60994,14
110428,78987
11649,13549
224,52
1039,608
134,5870
32430,5214
30304,84839
1813,20555
10938,181
20704,4
54580,11955
87417,55890
10796,5
11005,67713
30352,9195
6522,33
16973,38193
42814,13866
14778,10843
9764,5120
15764,964
48709,5358
12144,6422
437,35
553,320
21867,4
58429,44710
41475,4095
93457,10165
9421,3823
9806,3
54022,236
24249,1988
23941,22292
108,1610
10839,12782
11963,316
72340,4
10925,4763
9292,559
18975,12
17443,441
513,2142
30970,1704
21430,6455
11547,22955
4256,10958
11035,11994
57564,25346
49565,12113
336,60
17362,8036
19128,18908
99898,306
11196,1436
6878,8830
4935,74952
14797,3393
29456,13577
225,12838
35810,73642
10304,3483
16363,5902
21210,69701
693,2242
24982,2
15,11447
27171,33
4612,4794
2290,22684
11002,6194
37921,3266
2501,7384
30157,181
7270,1645
25224,5
658,7576
9319,1885
9776,27
9645,1786
3116,1323
16241,734
58416,254
5921,4
11190,19802
34106,5
33638,7698
55616,94411
620,4267
11137,1171
13817,2815
59585,5
47502,12
2251,1171
4710,6116
42801,1714
62,8411
11678,441
40639,14317
1933,44
43612,83
39391,6194
176,35
41760,306
9308,559
3482,64
31393,14046
43494,6
11419,2596
9919,4
134,9195
77,491
22657,60
15824,76
8342,2442
14362,16775
11569,15342
13852,13674
21779,441
4267,1122
21253,14
66588,14745
14923,3268
7300,711
32023,33
6071,306
8916,521
88875,12443
18080,1302
18620,89521
2749,67171
40881,5
9839,54502
15170,6255
11370,53010
1816,40870
10871,1280
9386,441
47144,10901
11468,96043
37774,4
4481,20091
27007,78799
84298,14925
3172,1171
43279,25345
124680,28273
11069,3852
14367,9195
8765,371
4986,1138
14595,8411
310,160
8129,181
279444,26347
2100,27
60631,13549
25014,694
39387,1931
9705,172
11428,5
40876,21035
1589,8934
4481,875
9684,21716
72096,3906
109560,7260
104433,6194
172198,8138
9896,11462
24214,14963
33205,62958
13982,3581
3870,7508
1548,2130
41488,1727
45549,181
36561,17666
12921,8411
37146,1176
161,129
69848,55465
8009,2737
38047,23481
2756,574
1913,850
19846,94202
10296,10393
18502,17069
11816,33
40374,171
10699,5
11864,306
13446,10932
20980,6078
1408,415
9574,2173
44181,28305
23330,6194
8981,1178
26520,2102
5146,1403
9833,6194
13776,8411
31102,3166
395,248
7090,2172
14584,441
9486,33
8416,819
9569,6194
12593,5067
11468,97
18248,1403
10872,9195
27455,16718
11663,10157
15992,4
2182,989
15730,4350
64559,5358
46681,12186
42002,77451
70443,10393
10643,622
31672,2400
812,2
9398,4
79920,311
4592,51764
8922,995
14002,10986
22414,5
4233,7405
62761,17966
36561,7799
11449,9266
66111,62114
18252,10531
52999,8138
31397,13549
39473,10210
105763,23647
9890,4
241,4198
47501,2065
9450,11352
312,162
11420,3548
8842,53906
58680,1947
9559,6194
10868,90738
10046,6586
37094,508
24858,317
2255,14
10229,5367
5552,3823
2115,965
71754,38673
116844,8816
902,1871
170767,1429
7857,1650
14271,23
54156,8658
50091,15889
6552,441
505,276
9509,711
11243,3959
5137,804
942,1885
47866,2832
14336,6364
3682,1483
3176,3032
18973,5533
909,1460
11861,56
20763,5
5122,10208
265,8658
251,4
92769,24946
9558,14159
633,364
110,183
25520,744
10213,11705
3586,14
46835,6647
13907,4360
2280,21451
55107,5358
16703,4
348138,1002
327,6516
9409,9195
8468,2505
392,65781
10670,33
70881,8411
31995,14701
91076,13367
81824,15847
16026,1968
847,1
42607,8411
39929,21288
28213,223
10984,6194
1627,64
10730,10308
47112,20521
2123,1156
24908,2280
9488,7405
8428,12
28026,23720
20882,886
11235,500
23389,4603
30330,3268
9880,65559
28046,4978
19137,79700
18841,61194
32562,3614
17205,16414
37949,76769
1493,172
11621,10342
451,60
4476,559
14873,5391
8656,4
35200,60
31005,9195
10564,32803
10407,11262
445590,6476
41876,34423
44018,10901
13580,4
11804,12026
37094,5358
12639,2101
936,23533
14245,2876
8649,9195
22828,761
11607,559
12186,360
147747,3644
11694,441
16914,2650
6003,2008
37667,53009
1715,1811
902,79437
15653,3475
8273,3169
1722,33
33633,8888
10802,60
19765,6242
41521,306
2048,19354
31342,27
1394,32054
249,306
17813,1171
10937,13349
2887,7429
77079,14799
598,856
47070,6184
10925,4764
22792,4379
21610,33
10693,3166
38304,23446
11837,47264
18355,4899
22033,9266
10978,321
153141,12745
2841,975
2259,705
58434,441
21972,1894
125052,40544
8737,13219
5618,7961
504,28
43466,12274
49320,157
16980,1382
11387,3862
2620,1174
25503,14276
38770,14028
9471,10239
25350,8769
33666,76900
11558,4988
16905,1442
37431,888
652,6194
9474,3602
9082,17823
10159,5
7443,7981
10971,364
9607,915
71140,39958
31357,306
21626,25687
26877,23480
20391,171
28043,12711
12778,33
36210,38550
55613,6700
43436,8411
15310,8263
13908,2608
9312,4174
32825,45228
41355,6308
694,88
118936,60
9675,12157
3598,441
22023,4361
47502,14
49721,45441
34086,9195
20455,5822
884,579
49689,4520
20321,246
2757,267
32613,13947
1492,10898
31703,3441
1847,35
9678,12
116345,71674
10631,33
18929,1980
10916,2181
18979,1314
29224,7446
16162,4319
36797,175
20813,6194
102933,22308
15647,11078
27793,6194
20978,1524
21513,5071
16437,72479
10380,56
19366,24851
50203,559
33214,11561
672,437
12589,4285
47112,982
17985,3421
7340,60
70345,33
14195,5359
22586,4108
12122,33
14742,7965
392,903
664,23370
2018,441
24109,441
40206,6194
39256,1950
24073,23
2750,1219
10452,75913
1970,4710
7501,2253
2114,4164
27430,4949
62000,6194
5483,1913
18971,10492
949,508
5425,15669
26444,16379
5928,16125
24,14
7863,8724
41968,57416
9414,897
47237,4411
22958,987
8016,2311
2140,5358
20126,3570
11299,769
9495,4029
18254,44485
19953,6194
4958,316
10576,16838
42229,55330
24077,4878
13702,1422
30994,78565
21355,5
329,33
18771,8411
32328,6194
10619,2521
46924,79561
4480,1524
9275,1757
31017,38783
47881,97
25010,5419
3134,7009
9080,8760
9531,51861
25501,251
10384,20375
20024,441
95,11533
2277,441
35717,5358
919,12657
11481,1754
13373,2746
11221,4
9343,10869
70971,92940
19128,10563
10511,55424
86404,7110
24032,6194
14112,278
1779,6194
9504,67781
464,242
27271,5087
16301,69843
45608,4
43612,885
44591,14234
48259,544
146599,38197
62383,8830
44081,79260
42204,33
11258,762
39283,6086
9343,4606
927,6194
7857,10931
5336,10932
9806,2
38821,6339
25660,3965
608,49325
35233,306
9557,2188
16225,2216
10228,5261
49462,38861
10831,7281
1600,12984
15564,48945
11832,235
68883,2521
11667,7220
48260,12745
41225,512
26933,30576
97,558
12531,4790
9838,1444
6028,1555
1995,762
10922,53899
2900,12
48787,16561
2263,14723
475,273
52263,28277
5548,41
39939,2773
120833,4
47359,14361
13006,75037
391,19498
31804,60
4961,7405
10692,11506
36758,31080
1954,816
10261,4657
11797,5
11259,23
42179,17286
18408,36175
613,2683
41670,23236
18905,662
805,4
280,1280
36759,33
851,2886
9585,12548
41714,53902
5683,1951
1958,819
2493,49243
13342,33
52470,33
9740,1645
18391,41
10552,8411
22434,6194
11770,20543
10530,2
9273,6194
27281,2
10989,17593
8408,2482
47825,559
277,126
2575,3201
10895,3166
84586,328
18644,3468
165,20448
9741,3683
8469,33
21588,12242
49934,22959
1653,316
18801,25128
18499,3499
77056,5358
2731,25023
33689,11661
11521,41
42390,8411
12144,69627
25209,8411
342,161
23949,26469
38129,21222
55015,16928
40820,5
28213,29655
10396,67709
22994,1432
524,10898
9535,6194
43266,306
587,8601
11159,181
36049,51816
26386,9195
42228,35
11622,2980
25598,42344
11331,6194
60778,306
47714,58353
34151,915
9816,53673
11358,10227
19076,1088
21024,60
10934,12207
14908,38664
11933,6194
1051,306
1958,310
46992,181
9299,18332
33102,5247
10940,2181
470,10059
2770,33
9699,23541
11423,7036
51179,8993
11428,23308
37835,494
11240,181
2453,22059
34759,5482
23939,6194
88863,285
5179,11865
13524,11275
41975,9209
1538,11463
34584,7025
61651,12360
9087,97
11712,882
9440,33
17130,4
23949,11510
14283,164
12719,4
22543,6194
23954,4
14,2721
14931,41
33477,13
15875,4
9679,9195
10599,5891
25208,37497
11387,16124
3023,10330
11355,711
85638,8411
49689,584
10401,23446
237,11561
838,1
16296,8610
42106,32842
43039,39125
161158,806
20689,1025
43811,21
9349,347
18892,67035
25300,10102
3587,1484
10102,1415
57351,27204
16209,3161
31674,4
14390,13190
26175,8411
29224,8222
847,8411
1933,779
35780,6141
14892,22308
236,105
18462,16275
21635,3468
18892,559
38985,4
497,6194
4507,11955
31146,4248
16124,294
9482,915
39495,5771
44026,53220
19893,5328
10606,11142
16859,10342
9073,6194
23949,54
43391,57825
14635,2
17641,8411
47943,6962
40628,14
431,806
29968,559
16,7025
34014,33
9523,14089
114776,7380
43390,8411
3595,9195
886,8411
8665,11371
25520,65681
20616,18619
25473,5409
7090,874
20678,5
10972,2065
34528,5070
5683,6194
42569,53696
11591,6194
1498,12
20455,2106
52999,73441
634,5870
30653,4255
9061,6194
20162,6339
64802,8
25853,86532
25284,15980
185,88
61391,6194
24858,5358
10491,27319
3053,1303
11687,104
11085,8411
38849,1950
26978,24373
10003,4
18491,3466
5722,306
139408,171
10213,59
25014,22805
464,2495
26813,83
11326,5
24924,17951
36850,20458
25300,10975
13671,6194
121703,5426
9548,306
100975,21716
21338,3603
11889,288
14908,33
16113,1445
55107,18367
5765,1979
344,5011
635,13721
26798,559
42599,8622
13154,4234
123778,4095
27324,6755
31939,3100
16161,1947
5332,58
16146,3146
48745,27355
2907,4
23570,14
50819,10706
13559,2770
381,4
31353,7089
34084,5410
71142,915
42314,21583
179,11581
23592,40094
38904,575
39787,33665
33157,4
39916,56895
71714,22622
10477,10107
28356,21719
20532,881
26912,1314
2048,12485
12499,8816
33320,4288
27245,23481
46088,16070
11046,13721
19494,306
652,19108
19610,6194
47821,6542
118052,2054
34561,1078
51333,718
10130,4357
12187,11462
8494,2509
421,9195
12276,2798
10212,711
12106,559
2033,888
9495,4030
4592,51763
23522,726
42158,441
1645,6194
54302,306
64900,1115
11075,1195
14576,18619
11229,30702
929,882
118452,40126
2038,14159
8978,20450
1727,10201
1092,10932
3055,2409
11773,8411
26475,8
14365,8832
26255,306
19460,7100
26850,6196
11843,10258
33796,14723
4584,441
9305,793
15028,11533
24807,5
17990,7110
4816,5358
10720,2721
62463,983
7364,12124
12599,12307
11692,97
16351,805
436,7429
1554,42043
5491,1403
14553,20783
3573,1443
11535,657
6312,25862
44494,11474
43329,30724
8342,49181
53426,49167
15513,33
10086,11387
4593,1657
30017,11459
1923,533
3509,11509
5780,33
8409,12
112991,62138
20334,1460
41488,1712
5851,11391
25660,11766
6278,7692
12776,371
398959,101
58985,33
22076,10254
47874,6194
48213,58245
30959,882
37696,118
547,316
19552,16366
42881,25680
1392,12247
17898,3418
629,9168
29030,13862
11052,882
21143,14308
9717,8775
19562,1772
12187,3853
27554,79710
26173,13219
54898,30345
10905,306
2611,306
12205,9068
33245,5270
9401,19529
21489,3968
71142,10282
8446,11373
327,567
914,71975
69828,1153
8842,53904
10729,11019
395,19829
4271,16804
18783,441
10077,2978
26602,2184
1662,41
9441,5
12717,9
10779,11
9070,306
3033,18880
21874,7965
11093,59951
914,60
42458,11503
4639,41
4031,1547
892,25022
19819,4
9626,3418
49584,2948
15120,33
8408,5822
6373,2079
1847,18339
336,218
34637,14591
10609,288
18943,9195
38921,3959
21349,306
10628,97
3103,33
25001,441
192,7110
11634,118
37684,2418
8416,1627
15503,11509
327,528
2210,78875
2501,33
643,383
8765,342
564,33
53879,306
2749,12
24782,60609
63709,37
71524,1704
9538,494
192936,572
21873,2124
11609,16599
9886,2480
9382,644
27859,3003
11366,5284
9446,2
265,14309
124029,13427
78231,718
1049,644
642,382
41834,75368
73,12
56715,915
24831,1950
10862,14
38348,22038
41784,8724
15940,52608
18620,89523
24559,33
14533,3078
10674,2
24206,40759
8193,6196
10014,12
1213,932
13155,10531
928,56
15119,882
9333,656
10858,915
13821,2817
47898,12883
31374,882
42740,19370
682,10761
993,2380
134,2092
784,6419
10938,10532
61578,12745
15925,219
17295,3280
10364,73862
41277,7828
38714,1138
98502,1002
47643,88839
40739,306
20649,4319
10322,1176
1958,147
11052,22797
10742,19352
1642,5
15720,28761
10751,2105
50116,5358
14670,16772
27062,32687
36105,726
49842,62532
10397,33
55457,33
49814,77787
40683,6194
55107,30576
2899,8006
31634,16768
9481,33
19545,8409
12454,635
71189,69236
57834,18070
3121,18742
43002,3810
108312,3906
30719,60
72490,23399
42090,7447
47439,6584
10560,5
979,694
21719,91526
2280,306
2048,415
28628,17179
42135,7011
63437,2516
7288,2214
320,1088
102304,11273
1040,643
17832,3410
8440,2433
26689,4561
100,13419
3418,9246
107,3287
9845,20293
34303,75168
18856,8
32689,22811
17464,559
13166,10104
10174,2188
6466,371
18621,17422
25783,10031
136311,7901
23470,12
11478,33
7450,11050
1966,6194
40969,5538
52734,33
9576,10932
32611,3166
4485,1657
3082,1315
62204,999
11911,55540
18966,9266
45096,365
6950,6194
40771,559
34774,3166
38554,11661
11864,396
13763,76360
30072,10146
314,813
8076,4247
52907,4978
42010,1887
10591,1171
36670,67984
946,605
10307,8411
46727,85163
9474,12726
28881,70
2321,14150
15673,95595
35936,3324
28308,7652
43818,8411
147,10897
112991,65846
27970,33
38348,7049
10551,22639
176841,8411
3132,11345
4201,1586
22829,4147
18183,84804
34615,53009
9837,27
16136,4
10486,1524
15239,3052
27681,10202
11059,1063
12472,33
11123,33
24266,306
16028,10146
8536,6194
17941,559
9025,4899
19736,9195
8325,45826
120,12
562,306
18072,3445
48834,3324
17589,14
826,11356
6075,1988
31083,316
85328,38567
39543,22123
9350,559
15720,16647
16198,11200
13595,1595
41971,365
47819,60
33253,7173
19383,4
3595,90663
12208,1482
18197,6194
2275,25358
46338,38567
11527,6194
37719,8411
9290,11601
34584,1766
421,23449
2928,11462
17529,4
81824,41
8691,2185
10588,27
41488,2743
423,260
49981,6194
1996,840
9544,2193
9462,3526
8978,729
613,3391
38874,21114
83714,915
45139,55037
40087,881
28368,559
11169,53600
9552,48184
17771,3389
163907,2070
13416,23
19361,163
10480,8856
10170,841
107693,11143
14844,8291
14177,8411
26639,538
70709,364
11109,635
9730,93280
676,130
19049,8411
29786,4989
9475,33
5967,1080
23336,4217
2348,10201
11159,236
61280,16192
3635,1470
13853,22297
77571,2595
10722,20295
77955,8095
15413,438
15717,3105
31220,9195
9028,2259
11971,8827
35712,25224
276635,7049
33320,528
29270,79260
26850,6197
11463,11274
3482,7110
10212,306
43772,95108
31052,6194
89488,4606
8672,3324
124304,37352
5927,3065
14275,13042
21355,14
12312,711
2502,11346
41384,95364
11377,1786
75531,7237
36819,146
770,1553
1364,11955
585,3
10223,4
48205,1521
61813,52095
39231,33
1541,21854
53712,1009
1430,26136
2487,622
10474,12
10485,33
10384,60
29473,6194
2003,324
16235,10308
3176,11538
20794,3840
1653,17469
42695,1728
15849,33
15142,4233
17238,871
9491,58287
146,58
849,553
40085,306
10882,3166
755,7405
8392,12523
9449,31080
5528,8138
30331,4434
9846,396
8766,7405
10690,23359
34941,52860
29444,37
4958,1171
467,5358
865,23005
13936,3296
1770,360
99,82
10406,8830
771,477
44585,9266
26791,6337
39209,12147
11443,476
837,543
6466,17611
102933,18347
16769,33
8129,27013
22377,2532
26719,4565
32273,5358
831,10330
539,4
427,93469
85926,611
9305,208
22279,16027
807,65394
36807,9195
15855,33
10128,21451
19084,4342
10937,13549
479,4
11531,15160
16559,8411
1618,1045
2517,1140
18414,126
35694,26468
23132,4188
10740,54030
33319,955
10590,53006
19317,2124
21352,4
1913,10050
49980,181
10796,93580
11040,3070
50512,4564
22233,10330
9882,306
5204,1877
9024,13
9092,31080
12633,306
43785,33
37512,8568
122289,21144
8491,1648
9465,22289
10718,333
11234,19972
41355,9386
5528,83
11386,8876
38219,5685
13821,2816
4587,41
17043,68064
4986,17446
35651,726
644,27
9772,441
20123,49255
11443,915
31583,278
61988,4
2018,34207
28881,559
41806,22533
17403,10146
31592,33
161,79
9273,5682
41823,33
25147,163
6520,441
37530,17611
52717,5358
746,5
10227,30847
12653,10843
29204,4922
892,25021
19762,5888
62276,25924
11979,172
23160,55535
22189,15685
14237,19766
782,5
297,136
28580,6033
14635,2605
12500,1444
24679,6194
69234,38514
23739,6120
1554,10932
3049,6194
6435,813
